hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13	hdp.14	hdp.15	hdp.16	hdp.17	hdp.18	hdp.19	hdp.20	hdp.21
Del2:U1:R(5,9)	0.000752267897833706	0.0120773694875854	0.00371062710393154	0.000197203226443729	0.00027103146558622	0.00147376543384032	0.00119283932251121	0.00141585198526004	0.0233745778694184	0.00142475751589916	0.00377862007399662	0.00391048587704281	0.00184425241477681	0.0108995839795072	0.00130894475045329	0.00559674224848034	0.00102002392379014	0.00345625496137123	0.00064670889869102	0.00151161182765707	0.203455678795632
Del2:U2:R2	0.00296709612698985	0.00130545966480506	0.00779848390186125	0.00101021270747226	0.000149035569366849	0.00400919748166051	0.0118251774566006	0.00137788521946117	0.000854591386558626	0.00256325518801191	0.00776934606579508	0.0108711513345124	0.0133602326678578	0.00146954379057435	0.00205924999051998	0.0050666670888941	0.00260737923583432	0.012629985964703	0.00633082410736555	0.0113153596826672	0.00864524823265867
Del2:U2:R3	0.00100594360081237	0.00117923190126299	0.0075705825358452	0.000223641911445679	0.000160291520943107	0.000715380927598211	0.0122258636052212	0.00177852419005534	0.00103292672468892	0.000806555994007732	0.00163712026012967	0.00212449129334796	0.00204438577287023	0.00147617386550402	0.00187336727854574	0.00218900168309169	0.00116778680981499	0.00161765565966256	0.00550670168210882	0.00378533900679491	0.0019780755271628
Del2:U2:R4	0.000996355960260082	0.00235280732941796	0.0236728512836979	0.00019819339673868	8.7489145883942e-05	0.000907509605139388	0.00666388966184409	0.00329229613256004	0.00178162007354604	0.000111687406215213	0.000948669830441683	0.00177730004319004	0.000997828360628765	0.00367910462618234	0.000863817616178967	0.00508340805456338	0.000537082055111742	0.00110276727299393	0.00175502326146257	0.00234865958735101	0.00236452342875535
Del2:U2:R(5,9)	0.00524642417068036	0.0107400421838794	0.219806971009604	0.000508799575123617	0.000115681105572193	0.00193084607662314	0.00665559245082865	0.0109734181191633	0.0182138722455667	0.000169991128392159	0.00212451755367498	0.00502776414857865	0.00318686180096716	0.0439950050536434	0.00254382556700217	0.0195475169321606	0.00149038267508137	0.00230199991000242	0.0014192718364233	0.00508390959300084	0.00143978729792781
Del3:U1:R4	3.9450173225319e-05	1.31524614077918e-06	1.01361526480636e-05	6.22782971720486e-05	1.59204335336841e-05	0.000474645858758696	0.000245728050304454	4.92483630090993e-05	5.73155411495097e-05	0.000138112499178635	0.0013723675831775	0.000259500428399928	0.00034824487214397	1.29548879280036e-05	0.000285144080168487	1.56035620243976e-05	2.00443415323338e-05	0.00143881621200004	3.38370504411188e-05	0.000142941397845365	3.53395492940576e-05
Del3:U1:R(5,9)	0.000184349042625785	8.14399495667808e-05	0.000624187851070042	5.06238789878056e-05	2.47188248323036e-05	0.00133771799007248	0.000136097308461573	0.000250456072217418	0.00032660589207504	0.000477116676092012	0.0027956410539755	0.000361497287655199	0.000150720089871852	0.000108678603027274	0.000581565044863412	0.000185763498022384	8.54738363044006e-05	0.00212932075872288	0.000272449731664042	0.000450341182841044	0.0022665850551792
Del3:U3:R2	0.00288456343602763	0.00045698833753663	0.0072963858720909	0.00061628426783064	0.000268905920074567	0.00140300005126175	0.00308345104361245	0.00112775213775693	0.00013885998137513	0.00212041153146683	0.00409181337754384	0.0110433724111782	0.00411292759929881	0.00281473351017382	0.00759727428200324	0.00761700730396026	0.000542040040011016	0.00666916231123463	0.000405957302647695	0.00997595567712607	0.0173683237746269
Del3:U3:R3	0.000674853235640976	0.000302756590987776	0.00355610708800772	0.000221991627620762	8.50380956997539e-05	0.00101583507539428	0.00170250319173733	0.000434199222963266	0.000148337059757963	0.000670770139370581	0.00158258658318023	0.00179703271433572	0.000795252135424	0.00120381488599012	0.00165737156723167	0.00247722940045035	0.000372493832226051	0.000956478789007453	0.000759693072707484	0.00283100429562999	0.00682345825946461
Del3:U3:R4	0.0002399640559672	0.000275833521742925	0.00229440742694639	6.17775213906944e-05	2.00380676412511e-05	0.000223050361598492	3.43796474945265e-05	0.00025892303781283	0.000211546678603463	0.00010999799552904	0.000423738645691213	0.000956166885515049	0.000385711076921662	0.000637958877085567	0.00059784010897849	0.000353906562529863	0.000109615886404698	0.000347203210598034	0.000373844479459757	0.000977807958023647	0.00189733731158146
Del3:U3:R(5,9)	0.000380138412215641	0.000288137596433444	0.0107294403416436	7.6072393694805e-05	6.10321261003018e-05	0.000299232681530167	0.000123843557008216	0.000757481965651666	0.00028314849975376	0.000143430543844884	0.000287162016510613	0.000468407933862431	0.00064932690725647	0.0024215893465454	0.00106956912469979	0.00169959181147005	0.000117148881066799	0.000381429435596826	0.000925830007532981	0.000986862793882824	0.00315003076921136
Del4:U1:R(5,9)	5.05802461505587e-05	5.26916874481264e-06	0.000145872696537335	1.74816272763645e-05	1.52140883942832e-05	0.00115615765109275	0.000161334658633532	0.000394640575349461	6.44690726832181e-05	9.81657695578365e-05	0.000896449526397653	0.000423843941275046	0.000217115828143176	3.97547433101101e-05	0.000254494086327401	2.60328697626724e-05	4.17626818784678e-05	0.00107862442469087	0.000327319444505779	0.000454770880082273	0.000157841383182933
Del4:U2:R3	2.76172609407497e-05	3.81936502850352e-06	5.3665297075581e-05	2.71215610674327e-05	6.00230616154435e-06	0.00021787240677567	6.11535182249008e-05	0.000134256389977023	1.80895811938985e-05	8.25016722307768e-05	0.000228591620678254	0.000445019739171179	7.43230291381126e-05	3.32971145942826e-05	0.000289233499831921	1.49882452984803e-05	2.77315458186491e-05	0.00019635547111296	6.83361459456953e-05	0.000232664661945797	0.000196077499308964
Del4:U2:R4	0.000105325431826886	1.91502630347674e-05	0.00087826878424392	9.67407759434234e-06	1.18906856877015e-05	0.000200732048631405	0.000135444287224246	0.000257554173256987	0.000140493530412171	0.000143386085668932	0.000271640219011453	0.000315215854968099	0.000574506751988478	4.0394186724167e-05	0.000431867500820156	6.80872818509337e-05	4.67478231895529e-05	0.000412071873715324	0.00239522083782618	0.000497060890810032	0.000694702838161577
Del4:U2:R(5,9)	0.000158453761372817	4.27365932599484e-05	0.015542534741155	1.78685903801382e-05	2.07216274535745e-05	0.000975964823258545	0.000641113202998489	0.00141452926220607	0.00167080891889343	6.49385756737707e-05	0.000582835609594908	0.00220757842150534	0.000743465490840424	0.000280608549321386	0.00131522345539108	0.000131519288674473	0.000146206241704953	0.00122200770866196	0.00287695683696811	0.00135292725815958	0.00896857392041782
Del4:U4:R2	0.00112065665934341	0.000218542324181693	0.00271127661980307	0.000643781410734088	0.000150868160673221	0.00201291002216125	0.00236666420311204	0.000391764421732128	0.000247306023045353	0.00133895747042395	0.00325388751217237	0.00550701938640421	0.00212518213258129	0.000733961076753774	0.00223298836531191	0.00269458848005051	0.000819812307839048	0.00277677745120314	0.00103657341364236	0.00538627952822583	0.00745443662732276
Del4:U4:R3	0.000340343098815191	7.04932454816519e-05	0.0025611626713176	5.21262063318682e-05	2.36902300670932e-05	0.000360106842716423	0.00106338746546478	0.000931766108511631	0.00069033865437616	0.000228802944008556	0.000985946680212906	0.00196532991744039	0.000820263459743421	0.000408046301349988	0.00220733655105946	0.000481979456007153	0.000128440129149222	0.00106238075161214	0.00207246295655983	0.00188100340480451	0.00327297712573286
Del4:U4:R4	0.000154066946020178	0.000102296614485147	0.00206759521662815	4.41820814367494e-05	2.05979356780112e-05	0.000546765475675542	0.000213269053507946	0.00106082388927658	0.000551029758761843	0.000157756661781391	0.000229736623429416	0.000253399938045734	0.000254223888289665	0.000515210376760049	0.00079793252160143	0.00027015511928001	0.000234752632031439	0.000583478674623154	0.00152855292321669	0.00103254260622473	0.00106073854725257
Del4:U4:R(5,9)	9.20775378539778e-05	0.000149964538283725	0.00773288321636946	1.93140113854105e-05	4.5570654154892e-06	0.000244996923962915	2.27020912505756e-05	0.00096375754981673	0.00119386663605072	0.000118182534016189	0.00029052108070407	0.000505046655989676	0.00033198403679888	0.00166032607109093	0.00152147065114384	0.00054864498330199	7.63521915513354e-05	0.000655875410773016	0.000252188242634045	0.00090119125077619	0.00643721111002872
Del5:U1:R(5,9)	8.4866340906469e-06	9.46596897623376e-07	1.09986870468419e-05	1.53533302056092e-05	5.09740317189721e-06	0.000266040663435154	2.1165570692161e-05	3.2268290316393e-05	1.99309608972296e-05	6.35963621712223e-05	0.00010818523443242	0.000300683210791001	0.000112863667809415	1.27342424618466e-05	8.79018691291527e-05	5.36692922050081e-06	1.16665884885297e-05	0.000406144841567144	4.91877656487646e-05	2.67201550134798e-05	1.97955965917819e-05
Del5:U5:R2	0.000175000023245795	2.59142484952167e-05	0.000170872459477722	4.69363482341974e-05	4.55088082671104e-05	0.00245806809204433	1.93601590360239e-05	0.000121821255219729	3.60336809213938e-05	0.000142837768165525	0.000954056016852758	0.00113788755273242	0.000255351776605843	8.50256232741448e-05	0.00158772751114532	0.000120898859831936	0.000154331828067651	0.00212745464484439	0.000193899176167856	0.00104538273591794	0.00115119890299271
Del5:U5:R3	8.69469500754174e-05	2.57127731987614e-05	0.000599594633005513	5.08287418074505e-05	8.8765124200279e-06	0.000157051352818367	1.89376158824599e-05	0.000383981888414637	0.000385712933567971	6.85799119898327e-05	0.000124004966320912	0.000208358878763983	0.000173128183812226	6.92023442861004e-05	0.000342354648187226	7.3308151040535e-05	4.14581421174404e-05	0.000203989573343174	0.000718537150465943	0.000401241146406531	0.00107911453930789
Del5:U5:R4	4.22722290777692e-05	1.79429758790065e-05	0.000565101497828891	1.31567455283056e-05	2.90024663228634e-06	0.000303667135147661	1.94369850639446e-05	0.000153758864772631	9.14662762343143e-05	6.45659738181737e-05	6.54988308470378e-05	0.000273490409212186	5.76880128350483e-05	9.77202352396428e-05	0.000308978374570518	0.000203677605429203	5.35311069112901e-05	0.000177556494371058	0.000197791419123349	0.000147773040559471	0.00130530486211758
Del5:U5:R(5,9)	2.74498074865084e-05	1.6825353655061e-05	0.00144929402548353	1.20869063590489e-05	1.68351016635073e-05	6.56007045629851e-05	1.5057901472463e-05	0.00010624080808412	9.2023262419972e-05	2.65669357152686e-05	9.79678374335376e-05	9.28669953918578e-05	0.000171289351675898	0.000186299750051209	0.000399399987128655	0.00010714901713587	3.88346387620931e-05	6.21861244169507e-05	6.32871429342706e-05	7.19731307637794e-05	0.00151240222088383
Del(6,):U1:R(7,9)	2.81042714035015e-06	2.26509263995829e-07	2.81834488263231e-06	3.56233680826959e-05	3.54800093063088e-06	6.37021211279503e-05	3.87971440999685e-06	2.08482686005103e-05	7.65232513280494e-06	3.6961680664027e-05	7.6574979909291e-05	4.91915395227274e-05	5.44005658471355e-05	4.38077648826248e-07	9.96331336181938e-05	4.83551932084497e-06	1.72831163742289e-06	7.64894631788376e-05	5.40548881482504e-06	6.28823410664317e-06	7.02632548350099e-06
Del(6,):U2:R(4,9)	1.66044054334789e-05	2.93402913798635e-06	0.00214081724507985	3.86963103773694e-06	7.06345139400826e-07	0.000600802081134224	5.4008697628273e-05	0.000560488513615269	0.000343477585564478	5.56510510118149e-05	0.00019363398566321	0.00039037174933165	0.000141579383612777	2.47690602178655e-05	0.000368171691516982	4.42064667988559e-06	2.76549259424671e-05	0.000738556979094138	0.00368830397506625	0.000289545477717661	0.000663600593317263
Del(6,):U3:R(3,9)	2.31616036124786e-05	8.20560499506249e-06	0.00061748535446807	8.10346264373147e-06	3.66843765946881e-06	0.000412098819860452	0.000156993988056011	0.000839575387750688	0.00017815660375728	7.10081752192067e-05	0.000121989527804838	0.000328108582383318	0.00029970825645251	8.62723772673813e-05	0.000388536175295494	2.18468514302957e-05	5.5773450629428e-05	0.000301568243932977	0.000235069648850353	0.000386076001844989	0.000420468222428486
Del(6,):U(4,):R(2,9)	0.000480878410287219	7.20224839026567e-05	0.00197955078175668	6.13222706803724e-05	2.82017248284275e-05	0.00282079046578664	0.000928288895366177	0.00545652482710029	0.000701711148435559	0.00168572489168094	0.00159109231790314	0.00279239062879287	0.00187612728695392	0.000266798927985648	0.00107419553886448	0.00012188398812545	0.000207279072124997	0.00214922243912026	0.0005828542885595	0.00511869723616374	0.00323664815509521
Ins(2,4):M	0.000929157819370008	0.000210102868230231	0.0275539360614568	0.000336760331692936	0.00893453688295398	0.00678929453326267	0.00385105830158242	0.126011549571673	0.0289095532703521	0.0389714252102695	0.00271148335176515	0.0160464901016592	0.00903603715424477	0.00174201095063234	0.00250284875582918	0.000109883758139947	0.00126216116009057	0.00863917420050062	0.0829684113055209	0.0264750208229419	0.00467577583879395
Ins(5,):M	5.78072581465237e-05	1.42038880444908e-05	0.0195225967146361	0.000254837966370493	0.00112747006453963	0.0158155053804062	0.00639684238879164	0.160422828111239	0.0376243835882724	0.0169964665192188	0.00324108217528183	0.0701118264606926	0.0127971277442031	0.000642875200821783	0.00275160113172004	1.93078930208289e-05	0.0016775378761823	0.01163329030103	0.0614259305547176	0.029219251912988	0.0138839116095997
Ins2:U1:R0	5.4426093816301e-05	3.14152221510049e-06	0.00074763602670156	0.000141844740068575	3.26513737019801e-05	0.00111664587275245	0.00107226087168962	0.00365867503800656	0.000718308505445494	0.000393346887318606	0.000388757643273084	0.001494632063445	0.000567990657877477	3.76371894917005e-05	0.000534763908715231	5.50988159116847e-06	7.17142643626955e-05	0.000270681938659904	0.00131341737847484	0.00111182727264308	0.00024519008049466
Ins3:U1:R0	1.91213238804227e-05	1.69978232487412e-06	5.09293599380549e-05	3.07294229467345e-06	2.2785327077446e-06	0.00049571615184541	1.14470781601887e-05	0.000510448054823856	8.08710688668402e-05	3.69299248240613e-05	0.000100333786995886	0.000170318773222041	8.63235470045585e-05	5.57933122918319e-06	0.000893600157364173	4.45327711232059e-06	8.07224341092633e-06	8.13456004308348e-05	0.000204841107766102	0.000211760731676316	5.75083231664913e-05
Ins4:U1:R0	6.31159977944575e-06	3.88507919329721e-07	6.71760468857437e-06	1.41469158232559e-05	3.47638990267319e-06	9.72924434401041e-05	1.71706172402831e-05	8.49234342144727e-05	2.17099914006737e-05	4.64397403657767e-05	4.14771404757374e-05	0.000357722497436035	5.43578023090814e-05	2.03400844772872e-06	3.1723982843604e-05	9.19867428644031e-07	4.97544259258105e-06	6.5738102537953e-05	0.000113937227899024	4.42352055620964e-05	1.42103848043867e-05
Ins2:U2:R0	0.000442452494023676	3.07548309015123e-05	0.00210436829941938	0.000450356765186031	0.000326783905898005	0.00186277588591388	0.000800066254766479	0.00956768650331616	0.00308244468369634	0.00284900693835888	0.00047536892280735	0.00430821638013504	0.00109034727520892	0.000131557181459863	0.00179261156701026	4.74353257798057e-05	0.000109219208817882	0.00130552690764445	0.00417597655411787	0.0037869348040737	0.00133180414679821
Ins3:U3:R0	6.71162747568891e-05	6.14632045363389e-06	0.00118152653930993	8.39596122511335e-05	1.58097619450222e-05	0.00261577000841736	0.000122921644673167	0.00451527663995184	0.00138161670336395	0.000919306162333796	0.000427103551735442	0.00236280996051808	0.000337521914976892	5.22040746360452e-05	0.000508492485422871	6.92852848703333e-06	0.000116392381023483	0.000312764927203958	0.00268193727684671	0.00170136051333363	0.000548089236312483
Ins4:U2:R0	8.64757546611217e-06	8.53080586186203e-07	2.61630856088025e-05	1.89953358881851e-05	1.38664990499886e-05	5.98120166072147e-05	6.41497333138093e-06	0.00015086733065467	2.44658260356816e-05	2.98758942396901e-05	4.02970866199488e-05	0.000102503742618034	6.28624009396005e-05	6.19521056433012e-06	0.000197944434617904	1.67813652522897e-06	7.55918120206173e-06	5.94399681980266e-05	0.000100543546999841	7.22948715207385e-05	1.614620917229e-05
Ins4:U4:R0	5.05146602143142e-05	3.18677592565439e-06	0.000426682581836412	0.000138828704112692	0.00015174376824234	0.00170839317135035	3.24974098104687e-05	0.00456407127819243	0.000808606773335257	0.000562038143328171	0.000229257591666175	0.00430852647348638	0.000338713948600152	2.93051454080346e-05	0.00128990209929326	1.03003398386508e-05	5.02965842901872e-05	0.000621426524459176	0.0011517037776997	0.00141044418029907	0.000237023769550061
Ins(5,):R0	3.32855603668184e-05	4.39984015084777e-06	0.00281802623935123	3.14805866187658e-05	2.17176717515314e-05	0.00740422313729813	0.000934473390613795	0.0189474617402164	0.00246425652342948	0.000681135245535371	0.00201240075367353	0.216204139176146	0.00359436624596967	7.24316941912621e-05	0.00212625038136936	6.63485459511826e-06	9.11359481670689e-05	0.00468854750220445	0.00447731618629829	0.00632294154509016	0.00126875363016361
Ins2:U1:R1	0.000276349365831418	9.91525648021698e-06	0.000985006042630318	0.000185696764740341	0.000215529663872287	0.00172623720027823	0.00333125339667076	0.00359442299663538	0.000592853602046081	0.00114110588510193	0.000444284434853631	0.0023494401664085	0.00150237396436065	0.000111489154984536	0.00307160854720103	2.26470739400114e-05	9.90083979768116e-05	0.0019761085681304	0.00144511341955959	0.00164436353900768	0.000404551444292391
Ins2:U1:R2	0.000202648914283457	9.91621932512239e-06	0.000141650673063061	0.000131715411763911	5.74808701229456e-05	0.000625908523621292	0.000320671840541126	0.000523759878116915	0.000245834581928019	0.000269829372188187	0.000117573088621788	0.000405518616877744	0.0012162965856629	8.91825410127625e-05	0.000776948428783004	6.21765120898495e-05	8.77423665624995e-05	0.00160421115740157	0.000184848801893775	0.000698286226009186	0.000187265913575064
Ins2:U1:R3	0.000286020267962339	1.02801746993644e-05	0.000135268193204585	7.57764807330957e-05	4.23351377098947e-05	0.00016368975643737	0.00178040478404895	0.00104865791328026	0.000398191086772034	0.000306388812212649	0.000700759209262969	0.000570899749813106	0.000231030014337545	8.76048188202905e-05	0.0012794926674227	6.80981586617454e-05	3.8511671435908e-05	0.00122773328533462	0.0002496419154669	0.00089592078685775	0.000176769443669099
Ins2:U1:R4	0.000279977989155131	5.69257979196318e-06	4.2364448296683e-05	8.49384012783258e-05	2.56269828686761e-05	0.000221895279368786	0.000628436908391569	0.000425601523112521	0.000422735888460906	0.000275280791382292	0.00332039698320283	0.000595170517888934	0.000345566805573329	0.000161769543905931	0.000348674660394351	3.68584041805153e-05	3.80102476892483e-05	0.000236498125340168	0.000274072105830537	0.000433161701448683	0.000143215154625441
Ins2:U1:R(5,9)	0.00592067596933152	0.000946505186646136	0.00431983872079095	0.000439772186171045	0.00132423438404028	0.00114075655469667	0.000717631926807536	0.00405525355643508	0.056313198785672	0.000347745501127923	0.00231066812850025	0.00140274901811027	0.00090470006563134	0.000718279182239189	0.00105143523346497	0.00101158535889837	0.000911065610500016	0.000976698556997755	0.0214578262853265	0.00170327344190295	0.0270741886693002
Ins2:U2:R1	0.000708805818933855	3.31721733921373e-05	0.00149567173096688	0.000336293699714856	0.000284790548094272	0.00241874218900536	0.000969160342220005	0.00534563910782668	0.00177681087192808	0.000682066750174364	0.00428405700272349	0.00306339432786067	0.0059172442149753	0.0002024250776871	0.0010408605725171	5.17876039345894e-05	0.000123014666018053	0.00406870081279014	0.00346169540763129	0.00326042311033582	0.000565712407780285
Ins2:U2:R2	0.000581862146164415	0.000147752883536017	0.00112252671420114	0.000506181883539266	0.000360089543991781	0.000877650065661114	0.000972694339504358	0.0021029604702908	0.00317224000137368	0.000248451340723307	0.00385840807183009	0.000505744366030185	0.00127184107615299	0.000444684159677007	0.00105283968062211	7.93572116819391e-05	0.00014481350572777	0.00168001143079574	0.00809331902025857	0.00175761997303045	0.00120504349929994
Ins2:U2:R3	0.000310958738783711	0.000344892369026754	0.00224134095948524	0.00307434219060769	0.000821648659552879	0.000688176749567538	0.000197711782853998	0.00237013514669026	0.00436665946699673	0.00039934450696012	0.00182797352482577	0.00128806218478489	0.0021261710393988	0.00039987170815722	0.000640138752769962	0.000161369919032041	0.000423207461411912	0.00129948324337887	0.00783987943970239	0.00131420036498382	0.00134638018731653
Ins2:U2:R4	0.00304019142036012	0.00260866085652889	0.00435172227737254	0.00473956962009123	0.00268195994383768	0.000398689244550066	0.000352093685960704	0.00726694817545697	0.0159532232692884	0.000679987801184612	0.000837604563579047	0.00218349251677358	0.0012265972528917	0.00132851384939268	0.000868278801266349	0.00163540308938004	0.00244172997314429	0.00123848464597551	0.00737740822438503	0.00422266121264519	0.00158493110720127
Ins2:U2:R(5,9)	0.0187554469207266	0.0130266104776746	0.0375096665658472	0.00628684159053035	0.00482497529126581	0.00706259761025701	0.000255292890780585	0.0713941767840433	0.158021590555273	0.00156926987535888	0.00153351503670189	0.0102806739602293	0.00744786884166298	0.0118768966546367	0.00366618538190264	0.00737074387654314	0.0154573316459684	0.00665078745128329	0.0463054979008479	0.0387283718925925	0.0428558749433942
Ins3:U1:R1	1.55573561959866e-05	9.91489541337746e-07	3.24768923463565e-05	3.59648061154374e-06	7.32385513203622e-07	0.000324418784860664	0.000148812016082453	0.000187788222410867	4.89732182046213e-05	4.19706351546099e-05	4.15764519388483e-05	0.000276102349363836	0.000160951266351307	6.21341917076055e-06	0.000836141745729469	2.3975598689151e-06	7.28567734024734e-06	7.65742865369511e-05	5.25634679503512e-05	0.000132385719715903	4.23156867383907e-05
Ins3:U1:R2	2.71325762204179e-05	7.01071446745857e-07	1.38966927497435e-05	4.77671807805351e-05	1.18744104540747e-05	8.30065988520102e-05	0.000149618689375621	0.000274318918940909	5.83921040008929e-05	0.000193922329390278	9.4760661360132e-05	0.000143281018318896	0.000244243947596278	7.64975688977277e-06	0.000591478789502038	1.2990019769365e-06	1.01477691707944e-05	0.000148143994945206	3.21928506131909e-05	0.000146486999424921	2.02401192244115e-05
Ins3:U1:R3	4.56538585564759e-05	1.04649205655884e-06	1.2310343656449e-05	3.96637181368036e-05	3.56753121098298e-06	9.33890621121305e-05	1.34445548861277e-05	8.93145671436101e-05	2.67810596581544e-05	1.83442902201612e-05	2.9916117799472e-05	0.00019841203818647	0.000180109331399566	1.29516746445159e-05	7.02636651262635e-05	4.43307732081321e-06	1.35723866745768e-05	0.000144220914632458	3.22801532589216e-05	0.000110365376676571	2.89656683197388e-05
Ins3:U1:R4	2.6512998439725e-05	1.04336281061628e-06	1.18172706482302e-05	3.44852413068909e-05	1.41920037225235e-05	9.79562838020044e-05	2.12423967200818e-05	5.27628074024719e-05	1.13059882461865e-05	5.41585265334291e-05	0.000220383820344675	7.71893911482827e-05	0.000185513573521159	3.37716094559697e-06	0.000155893634442398	7.42420029402226e-06	7.30604464910585e-06	0.00019009974845209	6.97911900412068e-05	6.86939563439979e-05	2.56747668943031e-05
Ins3:U1:R(5,9)	0.000186231963689032	1.53339068965933e-05	0.000709098044702642	5.74184958393613e-05	1.10997093334416e-05	0.000483899793403586	0.000153536816799578	0.000658439231861193	0.00574907839673256	5.77236488335735e-05	0.000419380625015875	0.000687005856554227	0.000132860967291987	4.21422129414883e-05	0.000260524947649232	6.13467668079307e-05	2.98332581184782e-05	0.000401458351031374	0.00335099565284478	0.000405684672047056	0.00108607633731246
Ins3:U3:R1	0.000895350827552622	1.28661354040479e-05	0.000118459760127755	8.56554211470829e-05	0.000335308873271695	0.000502633368416411	0.00104740765165727	0.00121203728119536	0.000319535492807847	0.00119556715064303	0.000920617263038234	0.00214978775481668	0.000676711607937896	8.0763738274928e-05	0.000881868892875132	7.54539904306658e-05	0.000250945612445811	0.00290131934675327	0.000653496679396581	0.00272753836830895	0.00026905807797892
Ins3:U3:R2	0.000200374338196679	8.14590861092757e-06	6.29183133885897e-05	2.24893850899064e-05	1.00906448485832e-05	0.000534351660908006	0.000116775562439509	0.000462914617634718	0.000353253940106768	0.000350387587013066	0.000262976754317718	0.000511528799699362	0.000584347711183189	5.82514741599401e-05	0.000253048331900935	4.9069955061788e-05	3.48630135346819e-05	0.000696208917555979	0.000371887445151294	0.000587166740624326	0.000113869491152003
Ins3:U3:R3	0.000110327638623862	1.81544406913554e-05	8.51423087813155e-05	4.80972375455185e-05	9.66423372756246e-06	0.000100040742538371	1.98595282175086e-05	0.000205514249384005	0.000292937324136028	0.000163081057615632	0.000130594573990861	0.000165500399608953	9.00119021617289e-05	0.00012815538534086	0.000349583420319558	0.000112918388356403	4.50777038631544e-05	7.85570325328539e-05	0.000288055079588402	0.000171805876643049	0.000402787693201635
Ins3:U3:R4	0.000211703029524589	9.99176654351249e-05	0.000392429802583017	1.82555534839119e-05	3.03435455737074e-05	0.000306322496595262	1.75163343659264e-05	0.000580836915945387	0.00221468930273489	0.000522271363467178	0.000656927802926426	0.000350184843665065	0.00028258680490408	0.000269016093592177	0.000783598899144749	0.000348009777239822	0.000117045104778806	0.000405985797770681	9.57419014846535e-05	0.000591800176281853	0.00160009506474985
Ins3:U3:R(5,9)	0.00140781700624005	0.000672293456790748	0.00465545799736016	6.7855118373493e-05	7.95403217806387e-05	0.000355114763194933	1.96674631477068e-05	0.00503476842914464	0.0158446691556717	0.0012674348505973	0.000531217016180314	0.000299806600740105	0.00066224684119108	0.00205033621222433	0.00222815541480058	0.00185980568089582	0.000554707536249164	0.000289427900802985	0.000531709488602272	0.00327796858336289	0.00598001958236912
Ins4:U1:R1	4.2500616983415e-06	5.57848267067304e-07	6.87143247943929e-06	1.95757805438457e-06	5.66378130210801e-07	3.44665915898622e-05	6.91434251286567e-06	4.67259609061973e-05	1.57577211181225e-05	2.10308342812557e-05	2.12351275534233e-05	0.000150693442082595	3.70332239548939e-05	1.24032742626111e-06	9.91374463862625e-05	6.74983802369877e-06	5.4642580051855e-06	2.07605168982761e-05	5.61865277481747e-05	2.61725504013487e-05	2.64275874818211e-05
Ins4:U1:R2	2.16573134152107e-06	1.34316864303584e-07	2.70572096432049e-06	6.81737938707184e-06	1.05561165303082e-05	9.99743585021812e-06	3.53399728435356e-06	3.55904784519225e-05	3.03017111451103e-06	5.6440712898961e-06	3.89242516887096e-05	1.89216577652581e-05	2.11412241255204e-05	2.8951684224385e-06	0.000116238655887893	1.70921312754803e-07	2.50614886144823e-06	2.67511665650412e-05	7.36252312328794e-06	6.22831104302614e-06	3.06147038923972e-06
Ins4:U1:R3	1.27190201465963e-05	6.12128648609344e-07	1.0659441829488e-05	6.2824598024435e-06	1.44166019465726e-05	0.000324325847209998	2.58519583953255e-05	0.000740963307977783	6.42196758836699e-06	0.000112832733509975	9.27802739486848e-05	0.000385022639021081	5.45930017683792e-05	1.11265296234892e-05	0.000105457458593387	1.54761479548894e-06	1.14881320680551e-05	0.000133490759831101	3.01048623361319e-05	0.000140108419776209	1.72503460339831e-05
Ins4:U1:R4	7.07072210533974e-06	5.80595477957427e-07	9.80240128038342e-06	1.26332072114353e-06	7.55170840281068e-07	6.26930837778619e-05	1.21769254254357e-05	4.76103396922757e-05	9.69737888910045e-06	2.03745469219655e-05	0.000132580803253079	7.29613875694715e-05	9.76291573776244e-05	7.83184295407708e-06	0.000329466780157012	1.80710442485305e-06	5.57094390873012e-06	7.33403960088744e-05	3.69362943645582e-05	3.29991701872588e-05	3.15180885974187e-05
Ins4:U1:R(5,9)	3.50596366848084e-05	3.03163754027148e-06	0.000154521389386232	2.60631031659341e-06	9.76514017604829e-06	0.000163251621798515	1.73626823100849e-05	0.000717361929764959	0.000636398283247203	6.27304862681587e-05	8.19903755742218e-05	0.000357311027412145	0.000164922929948086	1.02278813414226e-05	0.000457808465957895	6.41421071865297e-06	1.21447353107797e-05	0.000174566470997558	0.000575564517640987	0.000365743645413085	0.000227502381547929
Ins4:U2:R1	8.96294613826665e-06	1.03445649524131e-06	1.41658913837571e-05	2.46859697672101e-05	4.01802967777134e-05	0.000224975498648003	0.000138824632452759	9.8373682013179e-05	3.97787895279431e-05	1.85581128759299e-05	5.42766355155037e-05	0.000104901002757219	0.00019095523373855	9.69126299897284e-06	0.000196663909268748	4.53718393858204e-06	6.70181448630313e-06	0.000146892850413033	0.000102289599914455	1.97838299264862e-05	2.30864980172176e-05
