hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13	hdp.14	hdp.15	hdp.16	hdp.17	hdp.18	hdp.19	hdp.20	hdp.21	hdp.22	hdp.23	hdp.24
T[Ins(C):R3]A	7.32360012433651e-05	0.000573816834903784	0.00020189725220653	0.00141661794847936	0.000794954839518633	0.0002563757974796	0.000193762578064284	0.000488581945615162	0.000143442832755209	0.00918146790851213	0.000521330328314609	0.000154895702091422	0.000139837841008754	3.49321916604133e-05	0.000415091243115485	0.000121930937341642	0.00022972039046027	0.000174689871072536	0.000210832681372425	0.00017194546894093	0.000259069745093588	0.000260632368408612	0.000243822763511059	0.000281077918304672
T[Ins(C):R3]G	1.15816222408314e-05	0.000142614646238364	9.82007775053237e-05	0.000667911880653618	4.34558211599822e-05	6.4497148182132e-05	0.00019989901287822	5.43518681183204e-05	8.91014162468627e-06	0.00135635321375747	5.70393998343708e-05	6.93146777197861e-07	2.71792674534342e-05	2.37650338776507e-05	0.000112628810979615	4.5312939039987e-05	0.000394636768975253	2.73415120411037e-05	7.58975480934715e-05	0.000248466453591765	0.000163983256832569	6.2632358305677e-05	4.69124869718005e-05	0.000582476591188766
T[Ins(C):R3]T	3.67110682808246e-05	0.000493352329748107	0.000228830146737332	0.00104514511457225	0.000166169896383937	0.000285596715035178	4.67112856139616e-05	0.000770488056381005	0.000156725958460353	0.01054158528475	0.000543218149482669	0.000376680068182438	0.000161170654247837	2.70467144945725e-05	0.000627845133389048	4.10368494234476e-05	0.000342927532368027	0.000234690877852092	0.000564393032304839	0.00180356571558195	0.000283237299887322	0.000327075226834984	0.00014280874822147	0.000498711648647638
T[Ins(C):R4]A	0.00124041518561857	0.000524784455600261	3.54066117170071e-05	0.00207671574436378	0.000511377105332476	0.000135049609435239	2.00456870588577e-05	0.00100012333902405	0.000137890784707666	0.00214431789298013	0.000446495824052744	0.000141537558222163	0.000346595703806983	0.000132237563334104	2.90555319291903e-05	0.00023791277918229	0.000464410745157758	0.000684236231838559	0.00117355042092237	1.40344163988432e-05	0.00325082691780642	0.000125439912019202	0.00104115675008541	0.000876894852194432
T[Ins(C):R4]G	3.65449601803305e-05	3.33991467761259e-05	2.12041843204099e-05	0.00022048985746523	4.3908485963732e-05	0.000197919300593453	2.83763622002012e-05	5.76570492876777e-05	4.18194586806883e-05	0.000580887484309354	7.41599574378429e-05	1.73286694299465e-05	4.52154306515612e-05	5.34748676066749e-06	6.24584135290112e-05	3.39081429937525e-05	0.000220169415708747	1.37801124018538e-05	0.000115220524596406	1.30796941948403e-05	0.000393973197009594	8.72619127256484e-05	1.62493729452871e-05	0.000981756150634806
T[Ins(C):R4]T	0.000644242610300632	0.000165308567119185	0.000192804061396383	0.00104320021673326	0.000135908415985106	0.000117030287972216	4.0463279257954e-05	0.000518641412217136	0.000217052243966185	0.00252662167720367	0.000141752694759952	0.000121519177928525	0.000141568417776761	5.57507957467559e-05	0.000171890358076714	0.000132479381223291	0.000423332910310145	0.000535455968808863	0.000411872726754457	1.64689580190507e-05	0.00160874849377795	0.000328695784357579	0.000564718809841415	0.000570532330863457
T[Ins(C):R5]A	0.000372202308413462	0.000398721413882417	0.000270260997366061	0.00105848079879974	8.72553322635523e-05	0.000121927320818961	0.000212506597132306	0.000233702151653899	0.000338063011626078	0.001161388900672	0.000213516787701075	0.000367066423750867	0.000179568725135091	3.58576728128114e-05	0.000107964689741567	0.000114785217292783	0.000385690833348261	0.000466178399164608	0.00127576798782398	0.00111993688140565	0.000790514364484127	0.000235360430826531	0.000412462138833132	0.00117239895504785
T[Ins(C):R5]G	7.40795005338172e-05	5.61332765883449e-05	0.000131595520755586	0.000155281386399808	5.01200529929656e-05	3.2710420003259e-05	8.70258028158203e-06	5.34269614536443e-05	1.45815885549723e-05	1.97859822685748e-06	0.000220706128721866	1.62889492641497e-05	5.65266909717291e-05	1.1858907725754e-05	3.0031110621482e-05	2.1811459768184e-05	4.03647530222731e-05	4.28894519108558e-05	0.000204472087146589	1.2650069203039e-05	0.000213222077280521	4.81057390716098e-05	4.72256606513109e-05	0.00145347687335253
T[Ins(C):R5]T	0.000473212526516743	0.000261943496125733	7.62407216988204e-05	0.000623264137220274	6.4035304367497e-05	8.96860776153901e-05	0.000243635057370273	0.000350580430618045	0.000200396099823555	0.000778361239048398	9.49678046752159e-05	0.000187692092538621	0.000207333625030931	4.11366928555719e-05	5.11168253851577e-05	4.91977154157556e-05	0.000403777181463702	0.000792653719126487	0.0019146266261671	0.000160727483043895	0.000913526413097329	0.00010253311244307	0.000761370175467414	0.00101262508316385
T[Ins(C):R6]A	0.000615607223075743	0.00034559737371987	9.86724867786e-05	0.000470572410153143	0.000373314340188782	0.000111004298451221	7.51620288422106e-05	0.000330613327915919	0.000445954827044599	0.000192503129925232	0.000174807236667645	0.000230614453296188	0.000212502324845644	6.02176588598609e-05	6.85392615931164e-05	5.42053906563449e-05	0.00029515105007025	0.00102036028886891	0.00181577643267916	1.18862914398366e-05	0.00173326374461453	0.000179516894574966	0.000705490378781317	0.000409052136075839
T[Ins(C):R6]G	0.000173448664849948	3.33911049898464e-05	0.000511975058832518	7.55220016249635e-05	9.60822959366737e-05	8.55514570681382e-05	4.03888982299063e-05	0.00022093027874021	4.81475994660601e-05	1.68904726682956e-06	0.000219638387505603	1.22807526829621e-06	0.000163476993248546	2.28442745678669e-05	6.08395747826387e-05	5.10578711110142e-05	0.000734214977618198	0.000211344196712472	0.000378337567655278	1.05974164644326e-05	0.000184732816094571	6.92751841865822e-05	7.18950645541262e-05	0.000676014110359691
T[Ins(C):R6]T	0.000322014100631558	8.25537612310984e-05	4.55114200047822e-05	0.000280317356064804	4.1863111665307e-05	8.36161027694246e-05	1.16406308894666e-05	0.000138450366760857	0.000260080616334645	1.59253028015358e-06	0.000146811795940114	0.000184444850571531	9.16909580752644e-05	4.59033929746834e-05	1.52205823068302e-05	2.12386679229977e-05	0.000243355379302376	0.000469706803953578	0.00153001622847646	0.000151514413775267	0.000589747391340177	0.000182553614977666	0.000435819934157404	0.000467222235062733
T[Ins(C):R7]A	0.00129637005405238	0.000325217878930296	6.6630355661347e-05	0.000113257795712383	0.000101187349001185	0.00044092355928194	0.000314668939155836	0.000221991201090868	0.000173143304837496	2.07511521353346e-06	0.000399677730885997	8.27933688546445e-05	0.000149671859943304	0.000121984082097204	6.72410811818597e-05	9.08810823674333e-05	0.000494122487880256	0.00196766205652346	0.00254374805853485	0.00335560986651933	0.00118647393586033	0.000398773947496798	0.00152660696062146	0.00143207027692535
T[Ins(C):R7]G	0.000242969028157439	7.63631941531196e-05	7.34502487689567e-05	9.42651917131039e-05	7.59470948513578e-05	5.39260084141581e-05	1.25703937400629e-05	9.09808923532145e-05	6.85797332754328e-05	1.88208124018151e-06	0.000216893016882448	3.0468321380306e-05	0.000102607410007294	2.34179784455015e-05	1.02396895013647e-05	3.39988822959602e-05	9.53152706537722e-05	0.000550052931086519	0.000164299183746375	0.000167076385700515	0.000188857674576582	5.41353810250467e-05	0.000232196578250424	0.000339868498347426
T[Ins(C):R7]T	0.000440013289778988	0.00011230193703632	4.15501987581122e-05	8.44531423153203e-05	0.000121523734443723	0.000115915993072956	5.89469647278099e-05	0.000225187569711439	9.53847824512059e-05	2.46118316023736e-06	4.29210998569847e-05	5.98441831661153e-05	5.64674697135083e-05	3.50950952306058e-05	1.66917238806645e-05	2.35581913356829e-05	0.000692186367003465	0.000880466289133074	0.000779239770599742	1.40821525090434e-05	0.000422507196356954	0.000105073445856867	0.000431241707050503	0.000868363237676354
T[Ins(C):R8]A	0.000591760697045949	0.00013002764235365	9.5143192095412e-05	2.53632720912422e-05	7.16300138526327e-05	6.41745891323464e-05	0.000104059058238746	0.000240815772030746	6.30873846692611e-05	4.77759084046075e-06	0.000183267032458031	2.97073667662083e-05	0.000117666059944876	2.67091027476518e-05	1.01366901573578e-05	3.45489893155946e-05	0.000656294581794688	0.00110446199205805	0.000274129139380145	0.00276778740551472	0.000299155137717035	6.30703468252972e-05	0.000966712885882201	0.000368100386389065
T[Ins(C):R8]G	4.87061936654391e-05	1.83384894318303e-05	4.64321055743095e-06	1.31632171612776e-05	2.52402541498276e-05	0.000176337167807798	7.10338817855627e-06	6.01053316353498e-05	1.17458650898293e-05	1.68904726682956e-06	8.46346560471327e-05	8.96570287897233e-07	2.34614884651301e-05	9.25008968136654e-06	2.28153263894518e-06	8.35935821588747e-06	0.000389450719336417	8.13333554591703e-05	9.42910747508997e-05	9.45174981962911e-06	0.000138249866389481	4.06307350034264e-05	5.81805379751729e-05	0.000387800659912627
T[Ins(C):R8]T	8.52959205678886e-05	5.65434076886007e-05	1.24974541196948e-05	4.10471617587108e-05	0.000179707927088677	3.42499063772358e-05	1.08224395809418e-05	0.000164062120431226	2.20887933074299e-05	4.82584933379874e-07	4.48346458992223e-05	9.84720475866961e-06	8.71901424504855e-05	2.03228106118436e-05	2.86066102600282e-06	2.10458469058062e-05	0.000149790400401711	0.000489491246285703	0.000190725443416678	1.9142180190259e-05	0.000189197684603299	4.20030990315694e-05	0.000244416553210328	0.000308068844234591
T[Ins(C):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
T[Ins(C):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
T[Ins(C):R(9,)]T	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A[Ins(T):R0]A	0.000347202450253286	0.00232547068052378	0.0229044234548468	0.00185026383308654	0.000640436870490479	0.000453078170748862	0.000342524634159703	0.0264058676514057	0.000428597214465855	0.000188787225938207	0.00234243200010988	0.00523944374940993	0.00381553683527716	0.0012419532099347	0.00228161037429915	0.00174306796817224	0.000951424023324777	0.00282109617321336	0.00184115876039954	0.000291906313873899	0.000218304332416708	0.000562698450773288	0.00381410503400256	0.00211258287494003
A[Ins(T):R0]C	6.44640798513164e-06	0.000537619146502383	0.000655198497336579	0.00138883217744269	0.000161945024882272	0.000129698061563796	7.53479814123299e-05	0.000970363106931234	3.19392011337163e-05	1.97859822685748e-06	0.00063643492846444	0.000103949413967379	0.00100575462836341	0.000329801819236716	0.00121458186821625	0.000212284597514993	0.000298673242116627	8.47070904491717e-05	0.000123382594311041	1.34138469662413e-05	1.2947223912082e-05	0.000254500529133931	3.12212453365319e-05	0.000414481345314616
A[Ins(T):R0]G	0.000312707334717351	0.00105392434264951	0.00145987768510345	0.00275242313641023	7.77912847925608e-05	0.000246786996635973	0.000582849735781853	0.00133058704968539	0.00201234876974824	2.02685672019547e-06	0.000443072411544303	0.00390860193719004	0.000638474255087871	0.000719004418561024	0.000896504346852164	0.000615223811381211	0.00165335584194122	0.000586238413898332	0.000298079525045329	1.37479997376423e-05	0.000286744771741874	9.1933790268263e-05	0.000692017709103372	0.00140911247785852
A[Ins(T):R1]A	4.90136703620983e-05	0.00687434247339709	0.00345812341536587	0.00106804874096534	0.000470955814893928	0.00084847691868606	0.000690925369535175	0.00835366178437455	0.000156561784996581	0.0292292525034455	0.00560848112265422	0.000331844019583476	0.00176847508319847	0.0001722244875131	0.00671857530436734	0.00147960073300569	0.000997839167592359	0.0012868551441339	0.00128308474980926	0.00368995358236116	0.000169163935923858	0.00334802804282815	0.000775793218737141	0.00112849992034574
A[Ins(T):R1]C	1.81788233952058e-05	0.00151142317244898	0.00172732547656262	0.000938979695290441	0.000563911370612107	0.000468267769638766	0.000328541000886733	0.00270189719575372	0.000121995808442522	0.0325451900976853	0.000859954581504117	0.000171440814294971	0.00124511708388208	0.000523609849339672	0.00198750449271478	0.000455619050004195	0.000581356164513509	0.000263823176159378	0.000247411872130882	0.000151800830436467	3.91995770275268e-05	0.000398233761655933	0.000310496199587012	0.00193791745771538
A[Ins(T):R1]G	0.000138585990963983	0.00533994713426201	0.00144579460583624	0.00995009999759899	0.000372140764771653	0.000290757659831748	0.000292949678965904	0.00269210406636303	0.000423463062507912	0.0444187580570571	0.00173024405916695	0.000620230749918286	0.00192675705607309	0.000275344808366272	0.00478653693009219	0.00174327780280859	0.000970655624068793	0.000239072383250997	0.00130038815283757	0.00167687407911076	0.000204847093464551	0.000467494346225195	0.000498370950362972	0.0024704453239074
A[Ins(T):R2]A	0.000174832899020732	0.00320428030186485	0.00117105521199618	0.000499997944988573	0.00110979997588973	0.000261829977775975	0.000510551376519479	0.00291348319686698	0.000100354760945378	0.0167705503123507	0.00190387171265787	0.000632270408070049	0.000518353802996734	0.000121280527547677	0.0104743900254471	0.000837546444202934	0.0023356887146309	0.000733246016028912	0.00124657022740168	0.00160383783050454	0.000241058161309883	0.000494240845156663	0.000866088012144875	0.00249495432561388
A[Ins(T):R2]C	9.30405634944704e-05	0.00231100672372142	0.00172284708008862	0.000172931400622106	0.00014666339641494	0.000818185691556193	0.000300164638686532	0.00113719994735649	0.000176158126626754	0.020472218043841	0.00122550653420489	0.000358673320383493	0.000156965944914162	0.000169209591003885	0.00444687618769904	8.82156153650811e-05	0.00106679201924871	0.000381651354028298	0.000255652467700157	0.0025327347988892	0.000425844663198147	0.000458267388078531	0.000148715637919165	0.000882168941169244
A[Ins(T):R2]G	0.000284347616254983	0.00318882398863561	0.000542226968009024	0.0138482563482759	0.000121649474666987	0.000304862287372373	4.13558515945266e-05	0.000898696441987433	0.00064450024418564	0.0189553570812414	0.000895502849623932	0.000906952421147001	0.000331612725477127	0.000128715068743855	0.00782375826556132	0.000209335570193242	0.00107128659560237	0.00126384801153733	0.00242163111623389	0.00299682526225503	0.00218557550410289	0.000512227573695729	0.00058545493837335	0.000452020449194158
A[Ins(T):R3]A	0.00019044823853881	0.00187687893320751	0.00204030173775934	0.000621730507000718	0.000359583507808371	0.000463693295841806	0.000393326876316289	0.0013401625539785	0.000196664884737841	0.0154548307499838	0.00141346044381843	0.000983530071619165	0.000316633037217172	0.000100239996858464	0.00503863073962484	0.000338128667264344	0.00221917546607838	0.00137442120914838	0.00104916546717269	0.00140726052870033	0.000517146303003872	0.000579035422555118	0.000930604890853508	0.000674152667192111
A[Ins(T):R3]C	0.000101609856565349	0.00152990641403384	0.00205374829366985	9.96116707657091e-05	0.00041635940995277	0.000410676317477044	6.70544967850102e-05	0.000541029594129737	0.000251110775268587	0.0134513311405639	0.00101920355295346	0.000466887093871459	0.000120143482580445	6.756012412506e-05	0.00322824236415724	5.4539991833236e-05	0.000445330404194875	0.000502696180372642	0.00164460392706783	0.0016896196205342	0.000335375153194649	0.000121585613046545	0.000311469828650044	0.00276967231309598
A[Ins(T):R3]G	0.000245379362722055	0.00219629868423027	0.0010707914168258	0.00819872082026058	8.8470821088436e-05	0.000332514395003994	0.000162968832452532	0.001303587936018	0.000542966419273177	0.0124806115470703	0.000669929848091444	0.00131706928712514	0.000385168483328114	0.00041209173139701	0.00331658276378972	0.00023228694244541	0.000807684014168374	0.00101382065643127	0.00228007671532558	0.00198720653152192	0.000495922519230922	0.00013126515933015	0.000652201241592556	0.000753264001814287
A[Ins(T):R4]A	0.00067531896195264	0.0014999877523595	0.000998062940077401	0.000221516699844068	0.000675074110658891	0.000133172902236487	0.000290160390414115	0.00161604316985535	0.00257535927646187	0.00760495944814676	0.000748715519112668	0.00503931268590225	0.000510457635233964	0.000233648577160909	0.00255399505460116	0.000290377109477524	0.000751458592667328	0.00261715800148432	0.0054743375728657	0.00152416626258049	0.00177849402580014	0.000316256910400367	0.00181352211236019	0.00341854037726179
A[Ins(T):R4]C	0.000362206370592949	0.00132641383730221	0.00169723269822529	0.000222620489067831	0.00027124680962475	0.000309451422944323	0.000601482183307804	0.00114768675674568	0.00207069004882847	0.00567075903516022	0.000615604363328849	0.00308857916294857	0.000660925692093347	0.000328486786068641	0.00169185167758646	0.000114144370970941	0.000866416026328191	0.00325385743729614	0.00732624051784716	0.00528071171867086	0.00272147604436988	0.000516417663866762	0.00184952003149163	0.00515014788390365
A[Ins(T):R4]G	0.000540452143139436	0.00212062225862542	0.00111363739527436	0.00252937545968609	0.00028460042133537	0.000203696039939613	0.000216374410590787	0.000910557009805044	0.0022962196134694	0.00585139057572431	0.000710203439040675	0.00298388386277529	0.000609712464011982	0.000130169396269052	0.00168313948779056	0.00049902646369782	0.00062288777870452	0.00297316800290236	0.00673741670641345	0.00524476642769015	0.00278165781909874	0.000274662600653777	0.00171813127001904	0.00192194007052698
A[Ins(T):R5]A	0.00124697468848063	0.00289763894924026	0.00172235263783832	0.000562208142441367	0.000657017814598204	0.000336047882776646	0.000727706787904767	0.00267308907346278	0.0163728105938808	0.004085419270514	0.00137047643285869	0.0214387962584027	0.00152565147414378	0.000349151930270019	0.00159645679458144	0.000299587148651609	0.00138448077670774	0.00910335323193728	0.0181392183675928	0.00534319828692285	0.00785510848512022	0.000277903715698966	0.00485804003772006	0.00142881275138208
A[Ins(T):R5]C	0.000597917299408942	0.00303134972970993	0.0029846864358356	0.000278059364167153	0.000249954798485407	0.000629430000331649	0.000407496462159377	0.00100375495783976	0.00863382276029859	0.00387259931489347	0.000959431015210358	0.0144770485201463	0.00150775349388151	0.000439188025239033	0.000548168338956242	0.000402576256657387	0.00173248631601379	0.0131232527244327	0.0243335086908051	0.0157119110473866	0.00738331773015391	0.000466019784875807	0.00667336832501406	0.00201082398177895
A[Ins(T):R5]G	0.00103768201607301	0.00478581015874148	0.0021964261407253	0.00283824540189734	0.000430039946243875	0.000399137500559713	0.000230841520546067	0.00169324567321861	0.0101567704345442	0.00349029553066994	0.000935309849894371	0.00867294631025953	0.00146764425171654	0.000237456743229322	0.00104348052398231	0.000267794365640574	0.00142382992834241	0.0103179316623563	0.0186555166235146	3.46086798951066e-05	0.00673409542703515	0.000358084814024089	0.00457490002414771	0.00147705515347521
A[Ins(T):R6]A	0.00252982872666798	0.00474746853011796	0.00186105789715859	0.000433518524312134	0.00148116115127715	0.00109148117737455	0.00010294334281803	0.00211270444721783	0.0240210552765784	0.00306369044956213	0.00325585927142809	0.0435377696168618	0.00178124384448484	0.000601522613396532	0.000476931660580455	0.00100541982449363	0.00446795463217846	0.0258572160651552	0.0324316352639233	0.0143062735464331	0.0131812671296828	0.000862005205464356	0.0106151350436301	0.00232385667446043
A[Ins(T):R6]C	0.00120498350313304	0.00695810571928463	0.00167918271446715	0.000689135943155747	0.00271530982529326	0.00181502511136864	0.00051066294806155	0.00101564272879457	0.0121400903509256	0.00168750299504274	0.0041059735079424	0.0301646100788318	0.0010453604898335	0.000978812003805021	0.000200524175710631	0.000320474201778552	0.00835461792546389	0.0295318188565267	0.0463211129042567	0.0179567971017689	0.012398188247625	0.00146383063065704	0.0122573806102284	0.00592854136848028
A[Ins(T):R6]G	0.00311225674022376	0.00735387579760246	0.00128433363651358	0.00303286519943061	0.00144507370720043	0.000936198318452756	0.000690069987712626	0.00410712965390591	0.00976106761227398	0.00167399061690811	0.00302519047057217	0.0119566839620098	0.00221463488235417	0.000366681770975519	0.000442401616348106	0.00164508086420066	0.0044025671896488	0.0346236332236175	0.0482896359817143	0.0294273070217622	0.0181692231692496	0.00332423066659546	0.0126425749338376	0.0020891597150813
A[Ins(T):R7]A	0.00639485203618184	0.00575841756688969	0.00104416541748484	0.000305441827602828	0.00219712598254144	0.00135493861217444	0.000616023674291131	0.00834898284477678	0.0127224285517832	0.00187098178671377	0.00280673341377392	0.0369697593848702	0.00185832689219898	0.000788786169636101	0.000138419458042172	0.00121490284605296	0.000990967651820901	0.0380938338338631	0.0269216238572115	0.00721679287616842	0.0141596101910311	0.00182835387591955	0.0163948932814564	0.00203688418612508
A[Ins(T):R7]C	0.0027320647499837	0.00678694755682571	0.00174341474105232	0.000718166130408627	0.00293264760986403	0.00162836605396771	0.000935713332840187	0.00301388997625873	0.00525286429711027	0.00109271706465205	0.00346394473392435	0.0260135122484799	0.00355928974102577	0.000959570495151847	0.000112924205324691	0.000586947176330726	0.00499678043555859	0.0375084557707216	0.0344138495550958	0.0334487878894634	0.0111685509336362	0.00160257079405537	0.013918957674895	0.00142462450425503
A[Ins(T):R7]G	0.00528289378161202	0.00770438509438186	0.000990930468535693	0.00223936810783959	0.0021395537256497	0.000691082764165672	0.000950106061767419	0.00141454953264194	0.00363903914823703	0.00187875140414119	0.00346260787299073	0.00779194922223695	0.00372963311015802	0.000694316264452282	0.000159343871946365	0.000795040752324999	0.00163820825528779	0.037588829690084	0.0263277328185696	0.0136837469333129	0.0136710694684328	0.00122696643924648	0.0127018376264083	0.00101215972237196
A[Ins(T):R8]A	0.00632135096882067	0.00553908267118739	0.000439974037348929	0.000293769787229424	0.00260454945396093	0.00114470342058917	0.000196179961475834	0.00149353384149156	0.0044074903575701	0.000702981472454462	0.00195435612509093	0.019801854802009	0.00214616523764126	0.000701550127337353	3.57271686834482e-05	0.00236816534987493	0.0012897705451785	0.0404563485534284	0.0145966953447245	0.0171947378385338	0.000484952722053167	0.00353262560423071	0.0161896420425618	0.00152731411899989
A[Ins(T):R8]C	0.00456033768132242	0.00555283573408264	0.00056430637194491	0.000486396926813062	0.00130396802865375	0.00138693060520318	0.000253936829754881	0.0024146184653916	0.00514821117638615	0.00110236876331965	0.00153029160423286	0.0231859631207791	0.00141185453640267	0.000622265668001046	4.88702736554979e-05	0.00110925394225122	0.000968559595673097	0.0360491981768389	0.0139196639026905	0.0187656377530002	0.000877753779233816	0.00214503417522221	0.0138340891581125	0.00371900832856209
A[Ins(T):R8]G	0.00551982637071321	0.00468487448243265	0.000669031513856514	0.000613725381788951	0.00267440233932476	0.000944995383446909	0.000369450566312974	0.000747120561529334	0.00197272326553795	0.00129873257271192	0.00140090443622622	0.00655623427098337	0.000811653664474921	0.00134055472740601	0.000119817387837757	0.000461817678586261	0.00116100525435423	0.0396035814502466	0.0113740219853085	0.00391450424474266	0.00055129941542434	0.00293096077482855	0.0131512635616122	0.00241537763019981
A[Ins(T):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A[Ins(T):R(9,)]C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A[Ins(T):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C[Ins(T):R0]A	1.00524852589781e-05	0.000591357579136686	0.00173212213471497	0.00186027488294534	0.000209147904695516	0.000170501781361676	0.00130081260901237	0.00090013820825884	5.49831855030891e-05	2.65421713358931e-06	0.00112289503054452	0.000115574690893643	0.00104674231919199	0.00037275169965617	0.00116955949458214	0.000724768833971497	0.000485803199917957	9.11029283080819e-05	0.000316103518269158	0.000154474052607676	4.08190984705723e-05	0.000330695931930511	0.000102517869097138	0.00264790290588342
C[Ins(T):R0]C	1.63174702123645e-05	0.000636997932987505	0.00645435820353036	0.00151171628878925	0.000229450759411851	0.000402832267857258	0.000155642301189832	0.00023242360420567	5.0475877679546e-05	2.79899261360327e-06	0.000525195866072992	3.66388345381869e-05	0.000714606472600577	0.000552361149017998	0.000777036768107261	0.000272938149834475	0.00021306020599551	6.27234369129628e-05	0.000220500599828979	1.80919857658557e-05	1.49157030141263e-05	0.000194058113426354	4.45621340107228e-05	0.00253652655635651
C[Ins(T):R0]G	5.3519794364863e-06	0.000204846813541101	0.000246863080762703	0.00120677063566922	7.22838630136047e-05	5.91162767607084e-05	2.662840804108e-05	0.000189877897630569	0.000109951446145835	0.000194578245138765	0.00058547868276069	1.54451184049523e-06	0.000356597516306491	9.02698261784201e-05	9.98219114134747e-05	0.000142041035193431	0.000515731028042072	5.32559535151616e-05	4.0657916031814e-05	9.78590259103014e-06	1.5720989919508e-05	0.000199284776427154	1.32726726251887e-05	0.000666086413465928
C[Ins(T):R1]A	4.42683978174875e-05	0.00258640573665006	0.0011573188106286	0.00147640299364725	0.000750652367522008	0.000420177147670729	0.000149877771516135	0.000483086911901498	0.000124906156209379	0.0107057606790858	0.00479087619849037	0.000148717654729441	0.000875954790623077	0.000199176765155387	0.00437560452841397	0.000670648511410972	0.000757292898511018	0.000304141242662382	0.000771802910248546	0.00165935492666731	0.000123727859195764	0.00200889274370696	0.000316451150591959	0.00111283277368527
C[Ins(T):R1]C	2.79332565306024e-05	0.00114776233838804	0.0026014254929207	0.00154034051510166	0.00121684681929501	0.000202185877115617	0.000536547545822153	0.000190693991746459	0.000330958778102878	0.0212514961942628	0.00149352530726241	0.000361189744552885	0.000544197302070299	0.000478908165310322	0.0017684676424568	0.000708316664239957	0.00119086825685786	0.000389239841040193	0.000621084080186963	1.56097080354481e-05	5.40794895125249e-05	0.00054466792338226	0.000190773932858555	0.00907546616353926
C[Ins(T):R1]G	5.02942342290278e-05	0.00285429372119362	0.00114553744528521	0.0167451670860805	0.000859392512600574	0.00114987902716073	0.00106041312636217	0.00102033526996094	0.000115085598103779	0.0310991243448125	0.00405771544953474	0.00015880595401931	0.000949382570677035	0.000456309426558397	0.00338684580685706	0.000537375161293363	0.000561649175885932	0.000478255935420003	0.000465053207017383	0.00123741544860821	0.000142884739911567	0.000600058871496884	0.000482112275229184	0.00808409255653862
C[Ins(T):R2]A	0.000136719925494603	0.00160668617271624	0.000835260725110245	0.000497649739548595	0.000233382237059233	0.000404225136481332	4.02773266878348e-05	0.000615103736715416	0.000131189522413722	0.00822199254396626	0.00225182952695386	0.00017159149837697	0.000466357538278894	8.31374829095563e-05	0.00252218380437382	4.60785519023648e-05	0.000540148678424925	0.000524144531401484	0.00109908943405202	1.18862914398366e-05	0.000468238544950355	0.000265654636766923	0.000228807480906812	0.00085502289497536
C[Ins(T):R2]C	0.000271934275440047	0.00110915211410278	0.00336158782842765	0.000724512918445268	0.000476127929410847	0.000523469352477076	0.000400318692952773	0.000716625844732219	0.0002378127247031	0.0186200088110357	0.00105341670767029	0.000388260139884102	0.000421865923005587	0.000134997480342149	0.00240477232574136	0.000547747797776985	0.00190286965518972	0.000292043164324311	0.000886921813150713	0.00174150877232176	0.00101178931081847	0.000229608181602187	0.000231264809035644	0.00408710871495116
C[Ins(T):R2]G	0.00068045417620834	0.00220911729155983	0.000837090729760786	0.0130762831465483	0.00142080584411051	0.000220777007803261	0.000411810561786144	0.000796113411619972	0.000394986428973739	0.0185913915244863	0.00121430486285262	0.000170898351599773	0.000357854323008732	0.00017731463385129	0.00194944915018001	0.000172824343467405	0.00205177410544479	0.000775104738732579	0.000810045001458202	1.21727081010375e-05	0.00356068342373275	0.000307745333502416	0.000194879298716691	0.000656468957100095
C[Ins(T):R3]A	0.000105278371635835	0.00147240925049249	0.000970845883333782	0.000744455417978459	0.000297098999527795	0.000407524035854139	0.000181564089464459	0.000588662287360557	0.000427895746029741	0.00923315275487711	0.00178475652970719	0.00303589247367743	0.000687539067523782	0.000104253563080598	0.00220030891096842	0.00109792854309441	0.00114255156105604	0.000786631263829149	0.00098494517558097	0.00164388842696246	0.000670723463492452	0.000468297325177831	0.000300566113362934	0.00150528704151685
C[Ins(T):R3]C	0.000130585706492669	0.000964467512076069	0.00269656300177186	0.000715255416998846	0.000318709552566073	0.000652126428016564	0.000641424795369424	0.000881436051436345	0.00087719374179114	0.0113139624706245	0.00146548617826908	0.00220769508798749	0.000335439076772169	0.000247830631452886	0.00135283030847969	0.000227925784733051	0.00099060030663815	0.000910480688637603	0.00135295890293505	0.0016225026495928	0.000942498846426508	0.00171262270941859	0.000327595172415327	0.00654607513932514
