hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13	hdp.14	hdp.15	hdp.16	hdp.17	hdp.18	hdp.19	hdp.20	hdp.21	hdp.22	hdp.23	hdp.24	hdp.25	hdp.26
Del2:U1:R4	0.000110638159372486	0.000538822975023368	0.000107209412996897	0.00412411862838892	0.00112754262092467	0.00138145080778802	0.00016886672332937	0.00154152676756773	0.00252624016031712	0.00183376443591682	0.0156241284739324	0.017694804392423	6.55111272483943e-05	0.000217745369326701	0.00068926043132799	0.00114395837095511	0.00165282546368337	0.00206153651421009	0.000184773179550784	0.000355475184074965	0.000637680722115058	0.00483466846802235	0.00144284462027323	0.00474578843052639	0.00523815027146541	0.00322821388867105
Del2:U1:R(5,9)	0.00812808568884606	0.00104496738469288	0.000445638737776017	0.00361674809678392	0.001592830566238	0.00179221416721349	0.00240931648404492	0.00190077985438795	0.00453980471611447	0.00190645520054458	0.00627346156614779	0.0170138415520097	0.000211262379506694	0.000711253219662111	0.00240769174193326	0.00165536657741783	0.00462325114846127	0.00227796635685477	7.85264557775046e-06	0.00030721117300304	0.0182463178479484	0.00182303338260646	0.00167408932053449	0.00309413126124194	0.003058743908325	0.00310648936761046
Del2:U2:R2	0.00164381548890294	0.00467803319034007	0.000830960534025866	0.0144787058108795	0.00402832863887847	0.00573080118979831	0.000660455975863069	0.00225808312798255	0.00223388056768702	0.0147453099185183	0.0655160237896482	0.273211688911098	0.000362577360779945	0.000732382298381813	0.00241963437316914	0.00935974806343096	0.0113041210592015	0.00813668763513261	0.00124904266380962	0.00178377465363005	0.000656446173577262	0.0209414047427158	0.00655060910859958	0.0258713794814369	0.0126751576904809	0.0161127020102387
Del2:U2:R3	0.000846598547688721	0.00153426852884144	0.000317290070433074	0.00326817580503002	0.00129125575228101	0.00226361391181213	0.000509884976970877	0.000728166611894641	0.00142562812242471	0.00408189058161195	0.0223799183107011	0.0632315353115583	0.000217803010451174	0.000361091452761353	0.00107463755982181	0.010920414182952	0.00401419084995837	0.00395883501610016	0.000192153808181238	0.000302658643437312	0.00161285956062489	0.0137953656571979	0.00121484054643431	0.00680842229307899	0.00164688710997057	0.00230635297806758
Del2:U2:R4	0.00144352548868405	0.000822226385538293	0.000330647455407727	0.00068601347820861	0.000337582909998196	0.00282165005081862	0.00189426200143137	0.00104671734763007	0.000236464889140691	0.00114889293506096	0.00690609242049015	0.0203213351276283	0.000104058922699385	0.000844430110324183	0.000347818238183688	0.0065378236742632	0.000960360446330809	0.00165334051952339	1.17575130508395e-05	0.000197946864587956	0.00658511306604521	0.0332713803458894	0.000223403184473854	0.0022300416445244	0.000183053493277134	0.00149925245091597
Del2:U2:R(5,9)	0.0107319964022235	0.00157778051876188	0.000591272994268638	0.000285397798916745	0.000447412874152027	0.00343131411513905	0.00743478171438821	0.151395995367244	0.000241897198342902	0.00159788747517604	0.0107710999288666	0.00433081480106894	0.000133881684178927	0.00506052691732751	0.000387020952605537	0.00469734858224125	0.00159008727656928	0.00110972853238248	7.25189673573676e-06	0.000154030249338481	0.0154603267913984	0.220792818351361	0.00132540477595864	0.0018568136887397	0.00224181096312126	0.00175914384881992
Del3:U1:R4	3.1859493602622e-06	6.57878550998025e-05	1.94174039391584e-05	0.00128704904933196	0.000346566428633031	1.40211466290753e-05	5.54514446100585e-07	0.00100009908596301	0.000436179124621979	0.000114233763606746	0.000203737049755706	0.000724101748761876	2.56132784870682e-05	1.38288941672478e-05	0.000856594253972967	0.000122912444851201	0.000254494057943855	0.000398911724928029	6.95152231472992e-06	0.00011407235545051	1.16503274732824e-05	6.33563196045658e-05	0.000431980645950235	0.000392343917998728	0.00175710822162505	0.00153435546886265
Del3:U1:R(5,9)	5.84177544346265e-05	0.000179699452064027	5.90423249911992e-05	0.00105247706302349	0.000786231718923705	8.08604938362853e-05	3.81655543987705e-05	0.00102624430876108	0.000652036543109838	0.000500259743780149	0.00282637465279077	0.00336180042470709	1.77938703386999e-05	5.40197184107143e-05	0.00193510476302769	0.000135666126083171	0.000594471002081341	0.000716932750186084	0.000185974677234811	0.000128975141957769	0.000510635193372413	0.000646530260372976	0.000663774023700993	0.00202889033733285	2.82036373939385e-05	0.00213250497919034
Del3:U3:R2	0.0010685591870306	0.0049499297281098	0.000709119119519346	0.00590975931762273	0.00495712577038467	0.00458431029633008	0.000794202908892046	0.00251718671730509	0.00167095895016901	0.0128462274408477	0.0913826136010805	0.0295327277285453	0.000156920637409642	0.00039135468492446	0.00203683505975961	0.00090035945668968	0.0124216864401013	0.00649109760161275	0.000523552615814936	0.00338214799055052	0.00151776866878103	0.0311787816452477	0.00269273194134921	0.0270595187136295	0.0201367487397918	0.0101437907540694
Del3:U3:R3	0.000394286003741815	0.000957314088270931	0.00032758390338508	0.000926989202806685	0.000767605217364735	0.00155125213659695	0.000339214862085127	0.00239570005916797	0.000460476465676313	0.00406373838723644	0.0246443971062059	0.00614302434467181	8.81643509618711e-05	0.000247388126984786	0.00101242130783593	0.000171446429523304	0.00289696246916835	0.00172347554061851	0.000187133264287266	0.000579463237546408	0.00107729869744265	0.0117172646160097	0.000590399840261694	0.00679664145797582	0.000266691866238468	0.000567214219521368
Del3:U3:R4	0.000181317692471259	0.000390441069844755	0.000125836703762331	0.000186315433261969	0.00013190407323883	0.000211205149011554	0.0001234144263119	0.00575152803317377	0.00013221466180937	0.000966858265847915	0.00587652850056527	0.0013150015600706	2.38858810837825e-05	0.00017350773348853	0.000310408786429166	3.69794994558918e-05	0.000488141850760232	0.000725303786864271	0.000189407527760604	0.000144432149455637	0.000644381814334695	0.00420967832445304	0.000333761659939614	0.00118758036536513	9.02300276779259e-05	0.00146513086548944
Del3:U3:R(5,9)	0.000429341914789248	0.000203337218343781	7.86460763769906e-05	8.34921127507701e-05	8.57954068074484e-05	0.000486594253166669	0.000321672041426672	0.165182615075318	0.000284615420182511	0.000473896599946661	0.00353822195109203	0.000297749187571415	9.75560261642009e-05	0.000112665540984981	0.000234892502993939	0.00028722545944815	0.0013482194894072	7.13601288703344e-05	1.62202187343698e-05	0.000288083351151778	0.000386988075684012	0.0137196355938486	8.068988329927e-05	0.00143316352585224	0.0014340631105554	0.00029405331617377
Del4:U1:R(5,9)	3.65652627730864e-06	0.000100490295517305	5.89603321146807e-06	0.000666766971312855	0.000217179086457444	2.0486265204424e-05	5.85411145443433e-07	0.000417082774534588	0.000245780673055594	0.000145822057095311	0.00139598133379396	0.00168942476095758	2.92441672036832e-05	1.07018124804312e-05	0.00012425815899022	4.3533903430433e-05	0.0004657790851385	0.000204097197664645	8.41048378819175e-06	2.80457414274483e-05	8.13895515019287e-05	0.000118904884295865	0.0011557834162366	0.00077593613671969	2.33949712482287e-05	0.00175816241629977
Del4:U2:R3	4.10519324995044e-06	6.7282150992847e-05	3.67328086802966e-05	9.27350946082895e-05	0.000363784278580846	1.84143828617681e-05	1.14122650520056e-05	0.000605483477459982	2.84256682782365e-05	0.000120071981172173	0.0024508072703287	0.000187665200277465	4.95997846623043e-06	1.30464373799408e-05	8.05224750481821e-05	3.84463272004888e-05	0.000481132248475685	0.000214080386611003	7.80973494617805e-06	0.000112524855281923	2.8644775991725e-05	0.000112791102640213	0.000209914862857033	0.000636396016239684	0.00310391295212065	0.000325754931002672
Del4:U2:R4	2.04982136535063e-05	0.000177328702643638	6.2090969218115e-06	0.000161831589567222	6.66574839628995e-05	3.64228459176281e-05	9.34381233810546e-06	0.000825878842860298	3.60047076368769e-05	0.000563902556054372	0.00492927378151117	0.000261398635358977	1.44732423207333e-05	2.20625359396473e-05	0.000159513204901355	3.02629724148426e-05	0.00081047683914791	0.000193402294671325	7.08025420944714e-06	8.45438929312992e-05	0.000153545955224087	0.000365425286948321	0.000215824576650165	0.00125314048955566	1.75597359253449e-05	8.88129209328788e-05
Del4:U2:R(5,9)	6.33679412071162e-05	0.000160886152028443	3.05013500648892e-05	8.58778537724131e-05	0.000231947497616435	0.00020717766343731	0.00013262652114228	0.000851425827509596	0.00025092257579102	0.00075689535528175	0.00550901714211164	0.000648115955884069	2.91100004150785e-05	7.19009150974892e-05	0.000166063594922287	6.65939796047021e-05	0.000465621818420578	0.00020557340455306	8.45339441976416e-06	0.000125498664834849	0.00044926754812387	0.00292709120181762	0.00023324508694172	0.00130962484932887	1.41558486536626e-05	0.000136553563111603
Del4:U4:R2	0.000287695097988521	0.00245295864293657	0.000559116878877648	0.00390325230074547	0.00297539520567712	0.00208586543430316	0.000320701234610478	0.00725778090693258	6.06152321357829e-05	0.00618598737378195	0.0797852613791508	0.00878870012114557	0.000165444421198185	0.000371189263511231	0.000640107599745068	0.000402175860366398	0.0113207295479478	0.00582673732881464	0.00035693063341928	0.00163413498616524	0.000650723919471137	0.011050621647771	0.0016016353149682	0.0206623331421343	0.00633857839943926	0.00489476697356958
Del4:U4:R3	9.91015998681329e-05	0.000306543372374316	7.49563969336572e-05	0.000500980910126178	0.000262029387357204	0.000297465221932679	0.000110517493549367	0.000996886325534435	5.77225559568277e-05	0.00134167158881067	0.0183941717333633	0.00180642223537627	2.68710921302374e-05	0.000117958792514553	0.000497879454442673	7.64628996056308e-05	0.00367292768873502	0.000863565036148924	4.20524189409587e-06	0.000163646343409332	0.000190428288151522	0.00347959304811949	0.000235725566425492	0.00425808591957674	0.000317534055486928	0.0002789688327819
Del4:U4:R4	7.90294129113836e-05	8.60098357291839e-05	8.65397542163644e-05	0.000329115797297815	0.000225384257784842	8.64228636766197e-05	9.81295432549555e-05	0.032035010314512	5.75688113567651e-05	0.000581615446278551	0.00892947798450029	0.000188290855220881	3.69922992456053e-05	3.70225606204758e-05	0.000149289117054996	2.12664289146479e-05	0.00203140857873658	0.000311791528150386	1.16287811561223e-05	7.45679151003116e-05	0.000201511416033357	0.00349425408570442	0.000131768328337206	0.00194613923666744	1.36155490867289e-05	0.000345773465557479
Del4:U4:R(5,9)	0.000289677461069488	8.47679725741257e-05	2.83099040924851e-05	7.8113607843989e-05	7.87274749177188e-05	0.000180293932958522	0.000149905906785286	0.0451359604762224	0.00011453972704662	0.000276355350773633	0.00497342997680973	0.000215068886799062	6.56997992948697e-06	0.000187262500170665	5.32374854362788e-05	2.20127096969867e-05	0.00118515075292705	0.000334871854918233	8.58212631448138e-06	0.000126150054440696	0.000392703150048473	0.00725113421828216	0.000100876642600376	0.000970093846528296	0.000683749101954582	0.000241445844237598
Del5:U1:R(5,9)	1.97749420443263e-06	1.90489627665013e-05	5.62023899045123e-06	0.000252330934268395	0.000149727553656409	1.41564532310447e-05	1.6261420706762e-07	0.000116922322631695	2.32780712983636e-05	1.58528837895855e-05	0.000124372045421119	0.000334913091210293	6.27229736727026e-06	7.60767634255384e-06	0.000120733899720403	1.74732638347603e-05	9.2484063475431e-05	9.29674474645837e-05	2.57463789434441e-06	3.32316664110172e-05	1.57284207383755e-05	2.83246086831487e-05	5.87313529383268e-05	5.38064562248065e-05	1.19946503859279e-05	0.000244322920392553
Del5:U5:R2	2.39719136169495e-05	0.000322533132798648	0.000111875553060587	0.000763925921498999	0.00178254767550536	8.24926297225408e-05	5.19812574312355e-05	0.000803699717418887	8.56926846793233e-05	0.00106485123642839	0.0168957377623053	0.00150932998549544	6.89743074792534e-05	4.51793294453504e-05	0.000170011263433001	7.26877481997996e-05	0.00326608711447223	0.000851571454939577	0.000187347817445128	0.000124149100734336	8.93638512432962e-05	0.000683703084701225	0.000307413709662688	0.00473198946521282	0.000484594681582825	0.00163830665031179
Del5:U5:R3	2.5104414298843e-05	0.000123074199247564	9.85181680859335e-05	2.47061834645151e-05	0.000178853893100439	5.37251776444606e-05	2.23513227614444e-05	0.00231606791447623	3.58566572812611e-05	0.000192427455166338	0.00282289023670665	0.000257957533170192	1.25781364316917e-05	0.000102026874140017	7.8529960973374e-05	9.89980058502546e-06	0.000691181608600939	0.000227897235266497	4.89181199925438e-06	5.39465756444822e-05	7.6248856470579e-05	0.000628610259008167	0.000148080052868734	0.000700758845872704	1.29671896064085e-05	0.000804048675342378
Del5:U5:R4	4.06918790797881e-05	4.96957093691542e-05	3.58532487321889e-05	2.5719064637905e-05	7.64036483744754e-05	8.50190576811875e-05	1.32839545753539e-05	0.000695950379734988	2.03170641860473e-05	0.000102609947078975	0.00157172825822278	0.000187696483024636	4.93482219336705e-06	0.000201135321736498	5.49809352517358e-05	1.44881407054051e-05	0.000184288510062697	3.7680860553702e-05	4.41979505195791e-06	9.29903647817061e-05	6.90092836261502e-05	0.00112135870344628	3.1497517131483e-05	0.000253958400860245	1.30752495197953e-05	0.000103830182919259
Del5:U5:R(5,9)	4.24843559759148e-05	2.30181586501523e-05	1.25449101073334e-05	2.57984716985366e-06	2.54118058961433e-05	2.88351053790649e-05	2.03072621786044e-05	0.000562521115590955	2.49749561434987e-05	8.25255486506868e-05	0.000483314171295785	2.13661163176378e-05	1.81670217195067e-05	5.66855624123815e-05	0.000109849791586764	2.57775675747856e-05	9.51098559978872e-05	7.68219344217305e-05	3.0895654732133e-06	3.36275385471675e-05	4.03190359372205e-05	0.00136719119817687	4.45571844596337e-05	0.000102647147826154	1.73436160985714e-05	6.20453572669142e-05
Del(6,):U1:R(7,9)	4.00708538778297e-07	3.2622076908993e-06	2.36959413138521e-05	5.3493889845495e-05	5.27773308262295e-05	4.41226372359473e-06	4.55319779789337e-08	3.19725055064498e-05	0.000133592668965486	7.7373820302238e-06	1.93533653044265e-05	4.72369482278668e-05	6.72930299095506e-06	3.82992006418715e-06	8.91400984217271e-05	7.31355166692029e-06	1.96471064033194e-05	9.61853545712921e-06	6.60823726215066e-06	9.8932045661562e-06	6.29424019201578e-07	1.25199241781009e-05	8.37476172251171e-05	2.06470244601825e-05	3.83612692522919e-06	0.000128298774517478
Del(6,):U2:R(4,9)	1.08916768073761e-06	1.19428929289931e-05	1.99019073004042e-06	8.46849832615916e-05	0.000107950266621749	3.76955736424025e-06	8.7811671816515e-08	0.000165268827839646	7.59612209198068e-06	1.72393227964246e-05	3.93279830889673e-05	4.50784386730835e-05	1.13203227885225e-07	1.92347096556955e-05	3.52550459111357e-05	6.4488953122105e-06	3.82551291346508e-05	4.83597699729325e-05	5.10636515711642e-05	1.81849263997044e-05	4.12595820951909e-06	5.68125954977424e-05	4.83293421999311e-05	3.00914857428619e-05	8.42867324416554e-06	2.86228744574779e-05
Del(6,):U3:R(3,9)	7.78314258401029e-06	2.16368396468359e-05	1.59215258403234e-05	0.000101983370269851	0.000206829534651918	3.34735848278272e-05	6.91272994244454e-06	0.000404785657032108	0.000124083280739394	0.000101720325580323	0.000378997776591396	0.000161637954631383	2.22213743626553e-07	1.62339192398126e-05	0.00011561562919074	1.41896283924696e-05	0.000148799590162933	2.96504870036113e-05	9.65489210379155e-06	6.72514782567337e-05	2.05173084281944e-05	0.000221678327823793	0.00016394026154953	0.000196080755037933	0.000182405133796813	4.54147815487836e-05
Del(6,):U(4,):R(2,9)	8.47666535756534e-05	0.000928160754929371	9.52459069230581e-05	0.000358836977791553	0.00361740387899183	7.20359663890959e-05	3.20203635136851e-05	0.00231733086167919	0.00448397264931397	0.00384052537820068	0.00307909611005461	0.00035261912610895	3.00910950567505e-05	0.000384449846959277	0.00059383146035765	0.000301165469785837	0.00209566888301342	0.000995507224311011	0.000388684500782862	0.000865610414068651	0.000217943451454794	0.000952890053379419	0.00253386123118702	0.00472651334650731	9.95772101858787e-05	0.00180461240749309
Ins(2,4):M	0.000353834403718998	0.00241297365029233	0.000179087350112177	0.00334573356344958	0.00172161900717126	5.28879680447751e-05	0.000460949483638018	0.00540594579590135	0.00974395693183267	0.00293347610873252	0.000614425455577274	0.000369730788811363	0.00929645451682976	0.00500546392320039	0.0356365999032485	0.0020986625088911	0.00245304064948683	0.00269843422093996	0.000370619124890878	0.000136331166014962	0.000113284357220177	0.00283362171293303	0.00169917416950746	0.0048799203501445	6.5484307512363e-05	0.00236108464641722
Ins(5,):M	5.19270551266636e-05	0.00125346182152636	0.000100545628305301	0.00267010652877159	0.00389037050401781	2.65496923051761e-05	9.321046349116e-05	0.00793797768208331	0.0051660861915916	0.0012599426613369	0.000498744192133404	0.000406206472012484	0.00205452538288895	0.00148622038551031	0.00380987370922759	0.000552240058784692	0.00216960109044249	0.00186038213417782	0.000547754212021774	0.000219439122743316	4.9102253239387e-05	0.000784068850502595	0.00174040499668702	0.00689929442733142	0.00104769489024111	0.000532514530007629
Ins2:U1:R0	3.02040755809376e-06	0.000157006984603794	0.000104630364335496	0.000618226317449425	0.00036217599322225	6.17124954919646e-06	8.02988954499909e-06	0.000734813702436522	0.000799386506658701	0.000115145411497386	0.000308404587166247	0.000163859029680507	2.95921623116267e-05	0.000103594533177042	0.000199238954267842	0.000556748624062821	0.000381413915975819	0.000346352042399323	1.18004236824119e-05	3.24471198139194e-05	1.63482717686919e-05	0.000137297822356963	0.000270332255997462	0.000788153586531843	1.523644778753e-05	0.000361449497317658
Ins3:U1:R0	4.76663012714402e-07	9.5977398351837e-06	8.19928765185193e-07	7.40109097113558e-05	6.51949985322097e-05	1.55814008830346e-06	3.25228414135241e-08	0.00015066738561598	4.0383581616437e-05	7.04110330569472e-06	3.43984797141482e-05	1.83942553364143e-05	1.17395940029123e-07	2.48189802008974e-06	5.42711021125855e-05	1.34407742281227e-05	2.09192818179426e-05	3.95409132202536e-05	8.41048378819175e-06	1.06237685992336e-05	5.863455692182e-07	1.0232630337871e-05	3.07716625360015e-05	0.000128956579934345	1.23728600827815e-05	4.98648385921961e-05
Ins4:U1:R0	7.30331480154855e-09	3.10774709947414e-06	1.20753145418183e-06	2.80165755921796e-05	4.48772178095276e-05	3.48837333202266e-07	9.43162400992198e-08	0.000101944211943989	1.98501361414128e-05	4.88374057925402e-06	3.63500228310286e-05	6.69450789454536e-06	5.45052578706641e-08	7.02838377370546e-07	2.17931226932135e-06	3.78287155185532e-06	2.78671007490193e-05	1.36889000627817e-05	1.63060399975146e-06	3.99111089991533e-06	1.91459777703902e-08	1.65957786152025e-06	1.39341220770378e-05	3.6221556256933e-05	1.02116618150467e-05	2.17125139731455e-05
Ins2:U2:R0	2.10997633493272e-05	0.000604660257512426	0.000459257009175957	0.00098755914405513	0.00102974227236101	6.24122843240249e-05	3.37164296934004e-05	0.00223098515554015	0.00120180445595583	0.000439435085992026	0.000307844109385275	0.000152409544216005	0.000423510046367204	0.000713968481987187	0.00207641137057048	0.000579113887094913	0.000602292212963737	0.000603000925805629	1.11567642088258e-05	0.000118326181495326	3.882564967113e-05	0.00019683625299513	0.000600664681627715	0.00171726580622042	0.000212769969458486	0.000498594608797569
Ins3:U3:R0	3.19300923123703e-06	0.000153389958868592	2.3554317254411e-05	0.00056915275397909	0.000553364560223554	2.36786553446387e-06	2.13024611258583e-07	0.00431229998904559	9.47579218385686e-05	0.000119653479724389	0.000288889155997443	0.000169990448125979	2.27412706684986e-05	5.98291168736677e-05	0.00072363129911843	0.000104932224760852	0.000334087867218137	0.00028959884474448	1.729298452368e-05	7.13397577718859e-05	6.49287971138358e-06	3.83680643425044e-05	9.39267277334044e-05	0.000814845299074119	2.30707915080685e-05	0.000262378589907064
Ins4:U2:R0	3.31083604336868e-08	1.39597069370301e-05	6.41035216417514e-07	1.58161218764694e-05	9.36035537157788e-06	1.47991595903992e-07	1.64240349138297e-07	0.000155940744112539	4.66928044634495e-07	4.6084106793963e-06	2.10955733464859e-05	1.01981755776719e-05	1.15383438200052e-05	2.49837079455936e-07	7.3100360119522e-06	3.12665913979879e-06	1.22106373129835e-05	2.44109921320524e-05	7.12316484101954e-06	7.04292518587402e-06	3.82919555407804e-08	1.01466418476368e-06	1.96609433736711e-05	5.59138498868138e-05	1.61549570513173e-05	3.28712672844215e-05
Ins4:U4:R0	7.00874777121943e-07	0.000172689589109178	2.54625151079329e-05	0.00028371084002866	0.000634234172543587	5.79915639378071e-06	8.51285373998992e-06	0.000569456246722984	0.000305444966368767	4.69517019006258e-05	0.00013906601712469	2.32743638950549e-05	0.000180529799491927	2.77648613685482e-05	0.000684578023252191	3.57211156539481e-05	0.000209521393286514	0.000162112466323591	5.57838210441289e-06	9.20114809541345e-05	1.31628597171433e-06	3.30797721931005e-05	0.000203010671114185	0.000992008023899428	1.2156740256008e-05	9.48628474269441e-05
Ins(5,):R0	3.0634971154229e-06	0.000164607328333862	5.08653990329432e-05	0.000870144335002536	0.00229791677451656	9.38266718031308e-06	1.07683127920178e-05	0.00166664716853441	0.000255011043303795	0.000188684192216716	9.75568976109736e-05	3.45987183708746e-05	8.43531756230685e-05	9.82628451737078e-05	0.000276299436111045	9.61132446192139e-05	0.000318119678680505	0.000321448448185329	0.000182241452288012	5.6105878205302e-05	4.53281023713988e-06	8.49050352572587e-05	0.000107129279824445	0.0010021433066772	2.05313835434801e-05	0.000585632884625522
Ins2:U1:R1	8.12079917166855e-06	0.000274337897746195	5.81404033494955e-05	0.0028917757500281	0.000220884647702075	1.88583576494801e-05	6.8541888279002e-06	0.000626554754477746	0.0026260033230244	0.000160026632551081	0.000119165679527989	0.00127608582259016	0.000273587045525726	0.000285113525982632	0.0018672098459286	0.000988381988275538	0.000534678757594052	0.000923939178977519	1.14571386298326e-05	4.99122786933505e-05	3.37423925730914e-05	0.000119352024445083	0.000261782031786121	0.00163302439401502	1.523644778753e-05	0.000330742759290002
Ins2:U1:R2	1.08454224802996e-05	0.00023489748901572	8.0263572213765e-05	0.00506989201253835	4.7391705796956e-05	5.66321554211461e-05	1.1716353619222e-05	0.000350567555178828	0.00062452764818753	0.000405934167465782	0.000155286109051149	0.000485164125871514	0.000110922392478945	0.000177019179912971	0.000129737572695942	0.00107836029018753	0.000326727223152514	0.000600315604716085	1.21437087349911e-05	0.000142244056194007	2.69407839701603e-05	8.04336337650798e-05	7.70434641503159e-05	0.00122386595844604	1.19946503859279e-05	0.000406918055990833
Ins2:U1:R3	1.1210588220377e-05	0.000274785392145353	7.28693055313677e-05	0.002918333000306	4.55456544020822e-05	5.26215831721479e-05	1.61996273080763e-05	0.00136041570726993	0.00102030041421528	0.000421373444561359	0.000267840851861401	0.000278447732567048	4.00068592770674e-05	0.000140224492672659	0.000283621925335965	0.0014647664656085	0.000287177451929251	0.000793900226132025	1.01698196826604e-05	0.00048789081477964	7.79743877171354e-05	0.000179690148042428	0.000176302651234777	0.00136077668812308	0.00136679581447215	0.000438243230948993
Ins2:U1:R4	1.64468214892606e-05	0.000234296416657089	4.78018470102967e-05	0.00164232153240183	0.000172126908734429	2.27230524682301e-05	5.18414092131574e-06	0.000235816615457481	0.000667399614627202	0.000479535356295747	0.00013855280855416	0.000216257631191552	3.14327629427976e-05	8.81485616493598e-05	0.000305240703047632	0.000568601621591968	0.000164604895314145	0.000403585047276837	8.753768840771e-06	0.000124361432152817	6.17601377928362e-05	0.000222830573592931	9.78874933607166e-05	0.000731281124795093	1.4209878610356e-05	0.000509780250671041
Ins2:U1:R(5,9)	0.000770592220217525	0.0023946493283576	0.000501043560608941	0.00130272400310064	0.000842871626301542	0.000382389142159357	0.00551426402308371	0.000334060613666489	0.00152587529590995	0.000501753867370043	0.000308404587166247	0.000228676881818348	0.000922669197946745	0.0177037986330491	0.00143830873811319	0.000912822345754738	0.000252502948961586	0.000604302802736474	0.000552603113389456	0.00110503388201235	0.00175833069972432	0.00116094780435011	0.000105614701337811	0.000792420767620936	0.000102819007587481	0.000271601366740239
Ins2:U2:R1	3.25369977723789e-05	0.00119867420843188	0.000176657379408082	0.00747380666345796	0.000387363491536999	5.73721134006661e-05	3.88973183305748e-05	0.0014306089833922	0.00234162706110865	0.00165881981754722	0.000840615380293628	0.000541566919020417	0.000367726011292651	0.00100014450192311	0.000955124074972227	0.00043265242348791	0.000716172975079375	0.00235321132487132	1.21866193665636e-05	0.000344351177049142	0.000187147146211122	0.000439435580492906	0.00196276798008703	0.0061579595211709	9.17428664653402e-05	0.00324691488367827
Ins2:U2:R2	0.000131690451175603	0.000863306724433728	0.000135750387923207	0.00352505058776789	0.000197767508363594	9.72706476563823e-05	2.77240961629586e-05	0.000970741102736368	0.00108045441255088	0.00127377401181731	0.000232922410832374	0.000275913830046215	0.00045049853443747	0.00177220696853983	0.00109268226541179	0.000425822667638506	0.000574503745573679	0.00102136403554071	1.29590107348669e-05	0.000476439313532092	0.000174979877338039	0.000372613924731901	0.00071425235273479	0.00340131008436205	0.00182313282870434	0.000536736034272377
Ins2:U2:R3	0.00028064569509824	0.000502952812534691	0.00195781099771347	0.000589516253527729	0.000173784541760932	0.000153909145574496	0.000184575255732102	0.000123968238606089	0.000385978665579324	0.000463769354385673	0.000272797366213616	0.000196987458934356	0.00135489170014897	0.00186218400815532	0.000572660998312814	0.000434525845589781	0.000291872986792938	0.000430070405968234	9.91235589322599e-06	0.000165730070380524	0.000123374287505173	0.000667021317595789	0.000128602001991562	0.000860342492259593	0.000148906560646924	0.000158333298490238
Ins2:U2:R4	0.0021957700780133	0.00326815398235319	0.00290309196329975	0.000128838838175462	0.000138761156002049	0.00224730312377785	0.00149595476263994	0.000229524036411167	0.000450448901205565	0.00267985811293336	0.000500155515702359	0.000171867412956225	0.00324473992816207	0.0138621005351162	0.00193828033233441	0.000377100826079814	0.000124886624035966	0.000293461292886975	0.000556078874546821	0.00176612595403295	0.00113284357220177	0.002261600479348	0.000196780895452179	0.00123711381897139	0.000125727709225469	0.000561621398584632
Ins2:U2:R(5,9)	0.0111912176385289	0.0215655009193962	0.00548486129742129	3.52355597042666e-05	0.00134911813597744	0.00739546985716477	0.00734606265529626	0.0150571002803122	0.00391831210021706	0.0177746461088738	0.00226709210756798	0.000466175498338855	0.00598963729266514	0.0999509613740427	0.000478203377953943	0.00012867167378525	0.00206329721412962	0.00133823352346436	0.000886104541970202	0.00297901699895826	0.000730306569320985	0.0591262362113801	0.00141779977903386	0.0051153527037753	0.00219161713335312	0.00107200664190508
Ins3:U1:R1	1.57264712060012e-07	1.07169171490528e-05	7.90113173723913e-07	0.000522879612847029	1.86534184687375e-05	7.33615482552645e-07	3.25228414135241e-08	0.000468287528675549	7.58587245197651e-05	2.41592809461819e-05	5.70134205391742e-05	5.93746541301266e-05	3.1864612293619e-07	1.30958557033496e-06	8.00492529554152e-05	1.00490567414932e-05	5.43805843902055e-05	1.76009282849529e-05	3.1324761047857e-06	9.27420449872119e-06	7.73018852479504e-07	5.35708294159127e-06	2.01067438338881e-05	6.90452798230972e-05	8.3206133307788e-06	2.37963775433236e-05
Ins3:U1:R2	4.98816400945766e-07	3.29592423142753e-05	1.92459642882561e-05	0.00097957079375559	2.47142093180074e-05	2.95983191807984e-07	1.90258622269116e-07	0.000167595309529304	1.83639383408079e-05	3.51761480058221e-05	2.5734708714295e-05	2.56205699328628e-05	7.55107457115892e-06	1.10367588946469e-05	0.000229861404955049	4.54536464084494e-05	3.38235776903344e-05	1.41607104984074e-05	3.38993989422014e-06	1.23332164598826e-05	4.42750735940273e-07	1.00348568103323e-05	5.38446940474871e-05	6.00335522297619e-05	1.02656917717401e-05	5.67483105143326e-05
Ins3:U1:R3	9.97145914238096e-07	6.25927274371793e-05	1.98646378110776e-05	0.000592803705837878	6.65744901577837e-06	4.32769709736387e-06	1.00820808381925e-07	0.000126228249390329	0.000172137009625619	6.40062477420348e-05	5.84314968524783e-05	3.18771193670174e-05	7.62654338974907e-06	4.15663009116799e-06	0.000122888305563789	8.39360009570511e-05	9.95442157764523e-05	0.000130624317657152	8.58212631448138e-06	2.64046714812252e-05	3.1279741182375e-06	3.17297528964234e-05	2.8251175318621e-05	0.000147637867949211	1.35074891733422e-05	4.03059547315729e-05
