C.H.All.1	C.P.All.18	C.PH.All.4	C.PH.All.12	C.PH.All.6	C.H.MSI.4	C.H.All.8	C.P.Kidney.2	C.H.All.10	C.H.Lung.3	C.H.All.12	C.H.All.13	C.H.MSI.9	C.PH.Breast.5	C.PH.MSI.9	C.PH.All.29	C.H.MSI.6	C.PH.All.23	C.H.All.21	C.H.Colon.7	C.H.All.23	C.PH.All.32	C.PH.Prostate.7	C.PH.All.11	C.H.All.30	C.PH.All.34	C.H.All.32	C.H.Ovary.1	C.PH.Biliary.3	C.H.Kidney.1	C.H.Bladder.3	C.PH.Other.4	C.H.Bladder.9	C.H.Colon.13	C.PH.Other.3	C.PH.Breast.10	C.H.Prostate.2	C.PH.Liver.4	C.H.MSI.3	C.H.CNS.2	C.PH.CNS.2	C.PH.Colon.14	C.H.Colon.12	C.PH.MSI.8	C.PH.Lung.9	C.PH.MSI.16	C.PH.Prostate.13	C.PH.Skin.7	C.P.All.2	C.P.All.3	C.P.Other.12	C.P.All.10	C.P.All.11	C.P.Other.13	C.P.All.13	C.P.Other.8	C.P.Other.20	C.P.Other.25	C.P.Other.6	C.P.Other.10	C.P.Head.3	C.PH.Ovary.1	C.PH.Pancreas.6	C.P.Colon.6	C.PH.All.2	C.P.Other.7	C.P.Ovary.2	C.P.Uterus.5	C.PH.All.30	C.PH.Ovary.2
Del9:U(2,):R1	1.20400796046284e-05	0.00010015594497896	0.000158666709706097	3.47310031038121e-05	0.00413385586879965	0.000646986981388668	0.0114688930199894	0.00322978067156433	0.000544791904883678	0.00186565182042971	0.000445952346756271	0.000871964290423002	0.000503261271769757	0.00108773720082133	0.000233679264426112	0.000195171613477428	1.05347102901997e-05	0.0072431573300427	0.000805931585049123	0.000274577557205415	4.80733485744309e-05	0.000717957982756931	0.0025203373039006	0.00257773303137168	3.31032390967142e-05	7.91412957431087e-05	0.00301466581796114	0.00272148469210521	0.000217610407146226	0.000133652954655894	0.00903742742630478	0.0002788311785717	0.00156312668266197	0.000149355729647342	0.00450017552921591	0.00127194852391876	0.000532821191135872	0.0056630360428337	1.35974691252071e-05	2.26612723994932e-05	0.000390491981420441	2.3498742145719e-05	0.00626160507426485	1.97245217465994e-05	0.00104685477654243	6.17760941714573e-05	6.50372712382186e-05	9.30892853334177e-05	0.00212255389568977	0.00212424893866976	0.000921996407364184	2.75073412026528e-06	0.00223648970306458	1.76010055800806e-05	0.000704387515487593	0.000781077452608017	0.000135812933400365	0.00136603939507844	9.02537318448773e-06	0.000186603921862236	0.000851935147988189	0.00108447219361215	0.00202215816776225	9.84563184172846e-06	0.000230273949420925	3.49620545195384e-07	0.000129120737953503	0.00164150518676141	0.000755317218074626	0.0058418072255258
Del(10,):U(2,):R1	3.43228298882623e-05	0.00120260360457701	0.00203093723534866	0.000164008878261253	0.12567409301063	0.0142392505435376	0.0528580272697788	0.0169373922353916	0.00555842130727338	0.0178157931649224	0.00437408040623738	0.0011954184963262	0.00221559152357508	0.00329120496952426	0.00282572834394782	0.00192853278110952	2.90875056346069e-05	0.0427345158193314	0.00334060941972232	0.00353026149583575	0.000162206800932534	0.00874248932467712	0.032525691763743	0.00439850943002172	0.00013814990094506	0.00107298914356158	0.0138034671102281	0.0413318807953583	0.00118570800442601	0.000355708885558181	0.0744891989308348	0.00432804525142241	0.0113845560806972	0.00113460516980077	0.0384447789042974	0.0121866474955618	0.00323582944215031	0.064648063020619	0.000109629030143032	0.000488212241718839	0.00187125067323028	0.000106798832186956	0.0415770939830745	0.00018490582166848	0.00634544245887818	0.000522543571961851	0.000186356053032971	0.00080151287838228	0.0229061741795259	0.0193372499486902	0.00405752872178507	0.000363434713328383	0.0210367964680868	0.000107664655143137	0.004464763038802	0.00424562967091052	0.000525498667713919	0.0179231954440212	9.51205411844628e-05	0.00223799890013414	0.00840601933629387	0.00948420799692218	0.0184128735714094	7.60383453165825e-05	0.00274267108445819	1.9777139863564e-05	0.000378546240769964	0.0182900632638245	0.000584770451580749	0.0291350496140166
Del2:U1:R3	0.000629745597715014	0.00126363050713253	0.00157826753831176	0.000592548431551056	0.00156312046231434	0.00213009369799148	0.00261904014229008	0.00681975644740753	0.0325013952407167	0.0070522459336311	0.00299551178417509	0.00128194116342304	0.0398093577091201	0.00115336215752463	0.00204057216223446	0.0101880213875885	9.77094379416019e-05	0.00795284339233208	0.00439467732285252	0.003254466290826	0.00039292533147663	0.000924230702155919	0.00133372332992851	0.0036382902512597	0.000265502943497973	0.00270727041983951	0.00127521484736105	0.00173181386128469	0.00397901962677736	0.00336272302422879	0.00501375815453537	0.00518017797348546	0.00139113371448612	0.000896036975502481	0.00629471548021654	0.00780789362590108	0.00243165182283275	0.00344664754517783	6.08769082828211e-05	0.000384191474265555	0.0437057945544461	0.00096120448500555	0.00487008486115862	0.000207194352622116	0.0360848344716616	0.000925678578930446	0.00140491164101052	0.00128639398186633	0.00328161494380054	0.00385155736549962	0.0312213704208236	0.000187242954151391	0.00844566001510198	0.000251638197452424	0.00349584074298201	0.00356549936666521	0.00135758590952584	0.00156568008506044	0.00091715254562712	0.00315531613933433	0.00496003880077861	0.00710266980263943	0.00839153722556171	0.000451189344220047	0.00222077750704921	0.000216857428119166	0.000253625565468088	0.0073139908959812	0.000658035986285977	0.00404958886408327
Del2:U1:R4	0.000493214807284243	0.000439606611044934	0.000716717106606193	0.000399071673422621	0.0012325348220274	0.000846755465052266	0.00103478878170643	0.00402215212855992	0.013703560681819	0.00353950909577295	0.0016505457301206	0.000529363611968959	0.0203431469430088	0.00160410851915762	0.00122407775737864	0.00271548746571456	2.27374163763476e-05	0.0042535027461371	0.00830385652912577	0.00198569403798731	0.000332463829026291	0.000371640291450213	0.00102330706804735	0.000991928874658266	0.000265039711949795	0.00156169881203974	0.00191332289896377	0.00134215927110625	0.00102685558481029	0.00200520500446094	0.00338820938133697	0.000989069483243541	0.000231587022938533	0.000554314247880495	0.00347432487552089	0.00235743077912137	0.00164238551975367	0.00230209433668688	0.000110279540293873	0.000222025198118938	0.0263422725252543	0.00069688728296692	0.00310182047112056	0.000110057537698137	0.0109034740152186	0.000662240417256338	0.000597876805072132	0.00106564868716573	0.00208459344773589	0.00250624820135975	0.017694804392423	0.000193275265818639	0.00504697331757515	6.55111272483943e-05	0.00194216445342019	0.00154152676756773	0.000355475184074965	0.00523815027146541	0.00138145080778802	0.00183376443591682	0.00283737501128478	0.00355980135891506	0.00384694381028314	6.23605813208879e-05	0.00112549986633738	0.00016886672332937	0.000200702003738998	0.00413641632229145	0.000759561168466083	0.00195502572579592
Del2:U1:R(5,9)	0.0119396280145589	0.000802823258408669	0.00127148006399582	0.0105561666801745	0.000782756876508294	0.00295278930977698	0.00166089819069488	0.0036157095213744	0.0151556948244224	0.0027103210504246	0.00160213159259351	0.00173869359594603	0.0095477215215375	0.000988732811496812	0.00121360982785692	0.00245041785358684	0.00248352868783043	0.00301131164693747	0.00450437532286362	0.00157963421205768	0.000297458908673555	0.00250815972550609	0.00170026829527613	0.000381648959695839	0.000785177474161568	0.00181843687968645	0.001546362631992	0.00197439596100211	0.000716410873123455	0.00451920469877468	0.0019678638638735	0.000820770899912959	0.0019233312541706	0.00348399390316286	0.00270894453970631	0.00321981807016886	0.00179559560318433	0.00218515976627632	0.000117326733594644	0.000215337359191282	0.0115146016030801	0.0108995839795072	0.00326285715032251	0.000115763635452113	0.0126716019241084	0.307018986752733	0.0128561516105218	0.0026692669053425	0.00230619451881176	0.00453076756981924	0.0170138415520097	1.64078877349157e-06	0.00335779098567255	0.000211262379506694	0.00537245713376151	0.00190077985438795	0.00030721117300304	0.003058743908325	0.00179221416721349	0.00190645520054458	0.0019863300776623	0.00408163106181102	0.00411887156526987	0.000224754550830116	0.00127460035358384	0.00240931648404492	0.000565469821156758	0.00354019725440199	0.00045426750549337	0.00110798713321857
Del2:U2:R2	0.00249053031869639	0.00398107616459649	0.00252554775725121	0.00074232478668274	0.00594164580207947	0.00278743756985922	0.00766169814523105	0.014804896289753	0.202999810821651	0.0170632354465697	0.00623452415249663	0.00311350726926125	0.0860468010413832	0.00562877514030258	0.011579380225303	0.0116675968289219	0.000110731510383654	0.0158858650153222	0.00503496771760512	0.0115418991852413	0.000763865175993993	0.00627491955932818	0.00356134251237652	0.010049790588198	0.000275658404361874	0.0128004597214313	0.00273989810835429	0.00503418125582958	0.0118755792084509	0.00488796215483956	0.0137840715539496	0.0123438091264276	0.00129995961114091	0.00657986637199524	0.0144092145975435	0.0160921588092144	0.00918714244444529	0.0085929808490815	0.000231762310963331	0.000951994526363102	0.0786890188169927	0.00146954379057435	0.0136664617009959	0.000625837461997089	0.110537476108036	0.00132157514013055	0.000711629902771074	0.00323848149148606	0.00820962800932287	0.00244426105625584	0.273211688911098	0.0013331408784619	0.0264803141941245	0.000362577360779945	0.0125119483001048	0.00225808312798255	0.00178377465363005	0.0126751576904809	0.00573080118979831	0.0147453099185183	0.0203257016826727	0.0207149440346251	0.0217436571806905	0.0010975816047752	0.0077257733188193	0.000660455975863069	0.00108521024730454	0.0248548575937664	0.00312541341359678	0.00951080584244504
Del2:U2:R3	0.00198110080462543	0.00139039086589189	0.000706306881489724	0.00059239414945751	0.0014840775865386	0.00151214584413836	0.00282301994748578	0.00341985192656343	0.055303184687183	0.00485291984305347	0.00217674764615765	0.00198071470340514	0.0286829470563889	0.00256442274789198	0.0119809561459687	0.00107801791608072	0.000149417307615999	0.00316170913510374	0.000901129239085325	0.00363349225503816	0.000621290225849293	0.0142375915713441	0.00155024602842621	0.00311632883615103	0.000243374728773474	0.00367230550944949	0.00294415430061143	0.00103211013641727	0.00306311067231358	0.00255065640812155	0.00213376501316057	0.00461879452931627	0.000245199704032196	0.00746518367428185	0.00339834579631196	0.00513062407486341	0.00966017073383275	0.00232189369872604	0.000160161020054848	0.000620891228048067	0.0291141379682121	0.00147617386550402	0.00190828011229854	0.0001497728874041	0.0319820153202827	0.00130367675047497	0.000588800745355734	0.00221143506469465	0.00382602135792284	0.00141586095833809	0.0632315353115583	0.000186712110724673	0.00722414134579973	0.000217803010451174	0.00478809136826802	0.000728166611894641	0.000302658643437312	0.00164688710997057	0.00226361391181213	0.00408189058161195	0.00565803232043696	0.00622390082341314	0.0071674705523191	0.000206537184128953	0.00209316951074937	0.000509884976970877	0.000321367170017607	0.00681179112753236	0.0012546671314018	0.00414518906861606
Del2:U2:R4	0.00398258115423097	0.000755553509456711	0.000103215882407786	0.00109446665237781	0.000180673668757822	0.00049776809010176	0.00231480174052947	0.000807039737438462	0.0205718351359901	0.00256386578048901	0.00227748790223242	0.000823395263850995	0.00926736971170189	0.00191164577576016	0.00742145469298569	0.000513352570574376	0.00040646423869687	0.000518826472545452	0.000811356041110706	0.00190155035599485	0.000952463229593411	0.0113273644592548	0.000336077094335487	0.0008447696676959	0.000139005097649389	0.00111003778789352	0.00221947612830847	0.000873774320871039	0.00194765528171136	0.00334694900122713	0.000271626280308064	0.00121283160835915	0.00126961396185151	0.0257409900382282	0.00084236964641109	0.00475408042402828	0.00777717414833962	0.000555363446585203	0.000292937369731954	0.000912558385248374	0.010519815776198	0.00367910462618234	0.000946895673707426	0.000388730751171785	0.0155318383402982	0.00163759089600903	0.00242709630872316	0.00284273669309329	0.00156002772872243	0.00027288665621249	0.0203213351276283	1.88208124018151e-06	0.00222743574685925	0.000104058922699385	0.00112465446452122	0.00104671734763007	0.000197946864587956	0.000183053493277134	0.00282165005081862	0.00114889293506096	0.00273057547017457	0.00157174090067646	0.00263123698461135	0.000169704498541409	0.000776770680362258	0.00189426200143137	0.000685150814338781	0.00169326720275883	0.00269768089890048	0.00437329014847248
Del2:U2:R(5,9)	0.0283816573324279	0.000968078271744123	0.000169420423660305	0.00528368483200633	0.000610437473538592	0.00051254657613151	0.00449224517016246	0.000744029135312715	0.0141879967013671	0.00667840381812029	0.00221453198698055	0.00201163989198093	0.0141962674332107	0.00233941277215444	0.00619831329180032	0.0021233082809478	0.00218981511232284	0.000811310346796697	0.00134123550734125	0.00331594507996702	0.0106993718702846	0.00964167417641789	0.0010842464879894	0.00105858131172272	0.000726988465071219	0.00237967763950841	0.00193977915915998	0.00100444018341345	0.000285341663640059	0.01936583337533	0.000584279940429534	0.00183241725367383	0.00261696079030083	0.229450782142342	0.00210819562432732	0.0129250729205624	0.00849096114026097	0.00061784977138808	0.000801256843434548	0.0163914786762125	0.0148013925309717	0.0439950050536434	0.00214308519930843	0.00307672173843423	0.0111173703436029	0.00809464558411739	0.0221503045963745	0.0160468027810178	0.00102903501411438	0.000346734732079391	0.00433081480106894	1.39949630680163e-06	0.00216204839319495	0.000133881684178927	0.00126981563863004	0.151395995367244	0.000154030249338481	0.00224181096312126	0.00343131411513905	0.00159788747517604	0.00360267135526863	0.00530847595787669	0.00119027380103246	0.000590163090680613	0.000407949956020342	0.00743478171438821	0.00381175784944927	0.00442585075878156	0.00553457632028134	0.0096301595035867
Del3:U1:R4	2.51313459960895e-06	4.92562891824594e-05	0.000216575576638379	7.34242508827688e-06	0.000269603703126836	0.000653957965364965	0.000446079773785678	0.001146325320534	0.0006666301606446	0.000557873604358612	0.000244512303375909	0.000474396270519202	0.000273823400928717	0.000768984880073758	0.000113985487405116	0.000291180994990035	1.52168037525106e-06	0.00193716692904894	0.00133468276441886	0.000142739876331389	1.38372701415878e-05	9.27034715028518e-05	0.000133383366746236	0.000562812167642482	4.98864744191602e-06	5.75896905827266e-05	0.000709928903518178	0.000348666249266846	8.34327502225927e-05	6.44961532198119e-05	0.00150557591762574	0.000177531127490393	0.000128720415177858	1.44290805805817e-05	0.00099433990340845	0.000510242288622715	0.000364035425891736	0.000325029906128223	8.79995676275864e-06	1.17728073685172e-05	0.000173033518811112	1.29548879280036e-05	0.00148725311670843	4.38106196363919e-06	0.00124001910019533	1.15196167812069e-06	2.88766146985349e-05	7.97394785943303e-06	0.00036662664484083	0.000455659791496431	0.000724101748761876	1.1582038401117e-06	0.000415529581250506	2.56132784870682e-05	0.000238253701961977	0.00100009908596301	0.00011407235545051	0.00175710822162505	1.40211466290753e-05	0.000114233763606746	0.000194014366174703	0.000469433955613818	0.000154283078354153	7.01427573874038e-05	9.71098847612253e-05	5.54514446100585e-07	6.88921167610209e-06	0.000442502112368195	0.000101001310356472	0.000200644182632911
Del3:U1:R(5,9)	0.000161800311767393	0.000120357270753617	0.000506121586855094	0.000245890592999286	0.000498991221787983	0.000441801047320633	0.000404418421652304	0.00101934654982779	0.00394550809801672	0.00174687682351572	0.000252821890647207	0.000680838869491439	0.0021811516164315	0.000548191626716175	0.000160239844217211	0.000190600247966068	1.95770032892877e-05	0.00212150888602003	0.00292419097616503	0.000457386541516467	0.000109205703288206	6.74846525074869e-05	0.000928865494912461	0.000325519382395439	0.000161881609490175	0.00043421249094655	0.00146918891229303	0.00063277303870944	0.000462651800476747	0.000259683353817888	0.00175226157032543	0.000507057849486855	0.00160159879396446	0.000789062104323963	0.00134122432530956	0.00107329947405622	0.000128407101964651	0.000891173326068564	1.90997008177328e-05	5.8836401144538e-05	0.00247887366067186	0.000108678603027274	0.00209253329077247	4.09185991185115e-05	0.00633307013347398	0.0029472337763692	0.000183246943437394	0.000143948698202993	0.000734806962790864	0.0006782497360403	0.00336180042470709	0.000193564816778667	0.00202528315085924	1.77938703386999e-05	0.00036067062284412	0.00102624430876108	0.000128975141957769	2.82036373939385e-05	8.08604938362853e-05	0.000500259743780149	0.000462348540498784	0.00106877930327869	0.00206861158432031	3.48724026010921e-05	0.000372271450556679	3.81655543987705e-05	7.33278264921128e-06	0.000974370353400926	0.000416413351585656	0.0013485153138041
Del3:U3:R2	0.00188882226712344	0.00403282408757171	0.00173707499466357	0.00118415013207354	0.00273910637427785	0.00213742318971513	0.00658329616682883	0.00694922580069785	0.0118228523223818	0.0172844624500792	0.0033473877321813	0.00823967234423399	0.100755076794235	0.00295257381469971	0.00127978377966025	0.00403663886293289	0.000145876474435126	0.00793345181662767	0.00159873288674004	0.010897004706259	0.000164995737308613	0.000827347156631202	0.00426178356680731	0.00895536722138374	0.000443241325214238	0.012037021332879	0.00294500151709515	0.00494811138569222	0.00994651980052651	0.00620119468281143	0.00799285023966464	0.0124461257435873	0.00516746975198827	0.00585817695387737	0.00905689376968707	0.0134851287224739	0.000620148355047445	0.00849587450275389	0.00012206100191465	0.000162332090334907	0.103647459800542	0.00281473351017382	0.00784504471902393	0.000339863561129622	0.000795172697599412	0.00129262135705659	0.00100353001013918	0.00466968372622719	0.00635780728216236	0.00169278840121683	0.0295327277285453	0.000550967218439802	0.0292067975062074	0.000156920637409642	0.0133698702175996	0.00251718671730509	0.00338214799055052	0.0201367487397918	0.00458431029633008	0.0128462274408477	0.0182120971334888	0.0212425558231243	0.0232778276570233	0.000596913538859522	0.00824384245221638	0.000794202908892046	0.000992781145782913	0.0270102315470081	0.000409655993680811	0.00890330784628931
Del3:U3:R3	0.000930066876616328	0.000722694635680527	0.000516531811971563	0.000560380615046828	0.000809028681262531	0.000310069367265693	0.00173828887997913	0.00123494229593093	0.00154346243903848	0.00446332697591128	0.00145334141791425	0.00200727740456429	0.0321672175436708	0.0038261263228682	0.000482057477059089	0.000675175697944337	9.16227164405976e-05	0.000651890742064825	0.00121995706856096	0.0027749216799628	0.000123619604869713	0.000174411906923362	0.000398347920519255	0.000274099818744889	0.000142425884466702	0.00412441199066689	0.000779131086302131	0.000576174124434133	0.00217590374444152	0.00260798424792996	0.000921295977196209	0.00368771103726871	0.00208102576386771	0.00268685010679048	0.00131486152059678	0.00395391866694482	0.000400760078508818	0.00115165327126301	2.21986588974312e-05	7.6191619518784e-05	0.0330729789672723	0.00120381488599012	0.00102585354520571	7.97294819920995e-05	0.000232064698121948	0.000997478459047341	0.000954513213033765	0.00225277624504018	0.00167474059328536	0.000427664130289693	0.00614302434467181	0.000190814082658402	0.0076078361615238	8.81643509618711e-05	0.00296225391634293	0.00239570005916797	0.000579463237546408	0.000266691866238468	0.00155125213659695	0.00406373838723644	0.00392073971158311	0.00607389069513436	0.00657700845028592	0.000209882930278762	0.00180516340123117	0.000339214862085127	0.000380057154397117	0.00557386734564003	0.000244377376424597	0.00275198557139537
Del3:U3:R4	0.000454980899909728	0.000297207685580495	9.46521192385811e-05	0.000202681087572908	0.00018564568074359	0.000162125170191595	0.000699272673254265	0.000265457436887557	8.98223637361541e-05	0.00149765032292363	0.000480863404967506	0.000917673464132986	0.00739256878354576	0.000527302905346524	6.04943470598944e-05	0.000373197929843746	0.000101396586543172	0.000225040067558246	0.000231528183465097	0.000895889428711978	0.00020320981891031	7.83643762030181e-05	0.000351498603649086	0.000622870585597146	8.69449982733935e-06	0.000980496302947289	0.000327449170958235	0.000378267057999558	0.000405233931636691	0.000735268591694417	0.000154468843359388	0.00132252591590129	0.000536997981379978	0.002193691026426	0.000204211923243248	0.00142982838705841	0.000296491592435194	0.000312619227299014	1.55218949881102e-05	0.000126350411476199	0.00785445558855014	0.000637958877085567	0.000358018559699554	6.23107823316259e-05	0.000278767439963012	0.00105435441772231	0.000292308764757219	0.000579874035322277	0.000721377179704056	0.000133306177276745	0.0013150015600706	0.000194481728152089	0.00126856918404308	2.38858810837825e-05	0.000515366419526486	0.00575152803317377	0.000144432149455637	9.02300276779259e-05	0.000211205149011554	0.000966858265847915	0.000329902970823381	0.00112583453790319	0.000921521492022234	6.25079710191174e-05	0.000528818509490673	0.0001234144263119	6.62029677365465e-05	0.00156817265817413	0.000186727931023857	0.00168649541922973
Del3:U3:R(5,9)	0.00120381895768097	0.000164232742632897	0.000126976932202835	0.00032536340323128	7.08221200061279e-05	0.000214586803887499	0.000473482078954757	0.000218384288795492	0.000298008666061653	0.00151132730046993	0.000639973115787259	0.000956693490470776	0.00492707435730237	0.000401545361426437	1.32729002626248e-05	0.000646655515924981	0.000235333722649405	0.000154578930490658	0.000188820665969956	0.000855391514528797	0.0006448416628954	9.1623378813064e-05	0.000231705143154638	0.000771546187197999	6.81306707781674e-05	0.000669173183081172	0.000845637580274243	0.000112621959298137	0.000528524851157542	0.00117462024537423	0.00013453340441586	0.0016103354971132	0.000370559810023206	0.0102219632797946	0.000669341811808132	0.00106282535455267	0.000139701316739351	0.000220188532065197	5.32966580528883e-05	0.000136769069640356	0.00688379239699833	0.0024215893465454	0.00036851542943683	0.000176798096544517	8.43770300087966e-05	0.00299917521263192	0.00106640526289308	0.000987244674869415	4.98333412169645e-05	0.000260968893006942	0.000297749187571415	2.17163220020943e-06	0.00154539201642553	9.75560261642009e-05	0.00128322925361705	0.165182615075318	0.000288083351151778	0.0014340631105554	0.000486594253166669	0.000473896599946661	0.00170172330838848	0.00179921030895792	0.000476741074789017	6.44240370961005e-05	0.00035957287200496	0.000321672041426672	9.05162017000939e-06	0.00561221091567854	0.000201820148504712	0.00053722521049302
Del4:U1:R(5,9)	1.24067901814103e-05	7.47272633422872e-05	0.000130113571735755	2.24690830781654e-05	0.000461568858080084	9.67970917851535e-05	0.000518027718839249	0.000627660928766222	0.00380789905099916	0.000816534949419882	0.0003933699260038	0.000218899924150885	0.000762127985886396	0.000929131743907749	7.20236168619613e-05	0.000186542759608209	1.63580640339489e-05	0.00119144816633905	0.00149523426508502	0.000366837928050173	8.69733577713255e-05	6.23071263397142e-05	0.000406012701203619	0.000237246833894361	4.70358187380653e-06	0.000123368626108465	0.000622396036813713	0.000252219441030929	0.000196244494210435	4.73967389363538e-05	0.000781605711731714	0.000161975390596645	0.000356741395714022	0.000180767997702949	0.000656602007603195	0.000526525385053105	0.000143207690607314	0.000754381669531273	1.25765295829158e-05	1.01699368817238e-05	0.00137318920258836	3.97547433101101e-05	0.000877645365406106	1.21494090481647e-05	0.00463895325222735	0.00011254837529818	4.8547393347642e-05	6.31748402578345e-05	0.00019920308793013	0.000285099948119368	0.00168942476095758	1.49601329347761e-06	0.000771131094531647	2.92441672036832e-05	0.00040043769773937	0.000417082774534588	2.80457414274483e-05	2.33949712482287e-05	2.0486265204424e-05	0.000145822057095311	0.000530580853353207	0.000704714581083107	0.000631047718604962	1.15995692506591e-05	0.000150074501484212	5.85411145443433e-07	4.42184813818223e-06	0.000392976504030593	0.000442118388145287	0.000297520016710747
Del4:U2:R3	2.9318021164277e-06	4.46657378833852e-05	7.47984644172331e-05	1.41062923257583e-05	8.79979366471672e-05	1.75270454261183e-06	0.000355661072084016	0.000118992984904545	0.000781685790391386	0.000555336364229432	0.000260456998432199	0.000215894655041639	0.001508495984646	0.000130842415025337	3.57249597065646e-05	0.000116462762799386	2.05134219817499e-05	0.000462634420275714	0.000172274525137537	0.000198596796540034	1.53617630660798e-05	7.4634020489712e-05	0.000448165317049828	0.000478652265206394	3.31388722927278e-06	0.000103298047416934	0.000399385552394197	0.00021207232089011	0.000119298194762724	3.3477019230351e-05	0.000332977759548443	9.7768621905965e-05	0.000744514218102514	5.51946828884056e-05	0.00028645806662897	0.000598111926994026	2.35849779118746e-05	0.000256843327677046	9.37818800795017e-06	1.4121841702611e-05	0.00218798305816019	3.32971145942826e-05	0.0001803247907503	6.15914307934895e-06	0.000330820376573459	2.62716036443047e-05	5.16758313332453e-05	3.49600795615459e-05	0.000207971851689324	2.92573414316457e-05	0.000187665200277465	3.23331905364515e-06	0.000743717581504632	4.95997846623043e-06	0.000386899060096121	0.000605483477459982	0.000112524855281923	0.00310391295212065	1.84143828617681e-05	0.000120071981172173	0.000279435671120043	0.000552914871476262	0.000687333824095858	2.34349620184854e-05	0.000122370077226971	1.14122650520056e-05	5.35057486312959e-06	0.000640388119170878	0.00012494048683644	0.000520148234325535
Del4:U2:R4	0.000132593734474499	0.000130234387447124	0.000103152211306156	0.000107194497313139	9.69258010333473e-05	0.000166825605101326	0.000768872747312465	0.000232622687860835	0.00194528559942489	0.00126378914046706	0.000863509107139029	0.0005545690948207	0.0050210732449227	0.00114746228965687	8.81957381606488e-05	0.000455889328461428	1.63873271180884e-05	0.000219414688255918	0.000228806656366771	0.000406853868683847	0.000260754244664588	0.000107524956954174	0.000122334901690655	0.000393711189774721	6.20017610638134e-05	0.00056265824613194	0.00053293767810079	0.000146276435906128	0.000567788947221891	0.00014599216081459	0.000234968961052418	0.000564482453445512	0.000534769204878497	0.00106498681757521	0.000180728580449532	0.00101141898103252	0.000138815495972708	0.000332764933863637	1.72656235868909e-05	0.000140112989104184	0.00649788480781259	4.0394186724167e-05	0.000435034918558444	3.08038344885973e-05	0.000555305632105449	0.000944213126527671	0.000305162144124371	0.000158226046989066	0.000175677646348005	3.34856751583637e-05	0.000261398635358977	1.83382274684352e-06	0.00138520462102671	1.44732423207333e-05	0.000778835217210908	0.000825878842860298	8.45438929312992e-05	1.75597359253449e-05	3.64228459176281e-05	0.000563902556054372	0.000612127107530145	0.00130329430733992	0.00144782073296045	9.72772008314489e-06	0.000230945076145616	9.34381233810546e-06	7.00564905654325e-05	0.00117929022300465	0.000337043827205058	0.00141581505964005
Del4:U2:R(5,9)	0.00127120221441442	0.000128961986679047	5.3291036508817e-05	0.000198133272224534	0.000212453997979632	2.44183610141148e-05	0.000925579778218974	0.000132958443412724	0.00438846575078607	0.00292063295567101	0.00106864529810435	0.0014609000916704	0.00885868111349154	0.000987705206883208	0.000122879846781475	0.000675545047148416	0.000105844575332367	0.000202625186567612	0.000412878598515958	0.00108217740674968	0.000477482867333001	0.000131911604891393	0.000429518273830189	0.000745445818874932	0.000182441963590072	0.000994412273697744	0.00268852598156865	0.000774436874818767	0.000931071637585043	0.00116547317878155	0.000179892926691078	0.00132917152698099	0.000702338908920637	0.0152859699155591	0.000507783430563467	0.0039635372739799	9.37493644697364e-05	8.65717003446792e-05	7.18994413942847e-05	0.00083200032543798	0.0115033316388364	0.000280608549321386	0.00131072062634722	6.37105137670066e-05	0.00192060845981714	0.0181242429183199	0.00220911348721084	0.000306992136347088	0.000182780151990082	0.00023981585788484	0.000648115955884069	1.20646233344968e-06	0.00148774622346179	2.91100004150785e-05	0.000494280361529989	0.000851425827509596	0.000125498664834849	1.41558486536626e-05	0.00020717766343731	0.00075689535528175	0.000535110473508163	0.00172918178397097	0.00130503170859549	9.8898487511973e-06	9.56498417234299e-05	0.00013262652114228	0.000133071291932757	0.00107793045648705	0.00127175477077267	0.00230254219080424
Del4:U4:R2	0.000846354457228245	0.00160978030886633	0.000787236202771782	0.00058645428885601	0.00164172819432603	0.000634120536678131	0.00473869933413698	0.00455239147445605	0.0162301600185114	0.0151354389776452	0.00143340380429902	0.00187950499533892	0.0536265438985771	0.00385038133521345	0.000958711953501855	0.00124741002569081	7.86884332509636e-05	0.00324630790891325	0.00221453573698607	0.00527075409108829	0.000252954644893918	0.000284998407747344	0.003442733341412	0.00305891262097555	0.000115807887044479	0.00651141635125968	0.00130294193228283	0.00290483694547228	0.00980660864611283	0.00299231038468524	0.00295059663602597	0.00738652843825966	0.00373368068415072	0.00196821533558344	0.00483334016197324	0.0114752416121416	0.000561905639640656	0.00417597696070037	0.000107578116195243	0.000482298202336532	0.0741604579305742	0.000733961076753774	0.00341607334403306	0.000260187665143749	0.00731037237801444	0.000970450343256211	0.00120687019560767	0.0016860383418493	0.00578780707902684	6.31692599092351e-05	0.00878870012114557	0.000372024725142545	0.024582688155946	0.000165444421198185	0.00901807830899356	0.00725778090693258	0.00163413498616524	0.00633857839943926	0.00208586543430316	0.00618598737378195	0.00860964278106319	0.0155539934582489	0.0187190596164767	0.000599640248276768	0.00453093265807064	0.000320701234610478	0.000519754287740692	0.0184616173739874	0.000567347298794739	0.00552815666747131
