hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13	hdp.14	hdp.15	hdp.16	hdp.17	hdp.18	hdp.19	hdp.20	hdp.21	hdp.22	hdp.23	hdp.24	hdp.25	hdp.26	hdp.27	hdp.28	hdp.29	hdp.30	hdp.31	hdp.32	hdp.33	hdp.34	hdp.35
A[Ins(T):R1]C	1.31266573506166e-05	0.000104571893091757	0.0021791555846788	0.00185344089293121	3.08684439264807e-05	0.00051525710885437	0.00211075958230344	0.000584143179363044	0.00195356275206951	0.000107431104349776	0.000984196378246606	0.00615217020721858	0.00189598550335737	0.000297759989381759	0.00063133429483519	0.00083782746734353	0.000549247239089374	0.00014442172672353	0.000536280951559915	0.000742890842309068	0.000586281410514304	0.000262241129371403	3.58849428443765e-05	0.000541083184302101	0.000476536710886171	0.000883972107942279	0.00215617326280506	0.0016571401778863	0.000758009899887594	0.000282642510780556	0.000170291180516617	0.000772468883952869	0.00136033972598143	0.000946914668135951	0.00288814359062742
A[Ins(T):R1]G	8.48788150419537e-05	0.000899000842740368	0.00147069559072731	0.00290830233157188	0.000145170005100725	0.000357782220263473	0.0017387632043549	0.000877065492493134	0.00495058503960565	0.000710456359505171	0.00147821952720265	0.000805881579828984	0.00403786988076643	0.000282794014826327	0.00221469689524231	0.0114973159807959	0.000430107805491496	8.76081296176604e-05	0.00150007407443368	0.000482044318319709	0.000244987033876181	0.000462667852822063	0.000233660104654272	0.00130607040089708	0.000623549742533393	0.0017416189385978	0.0030801808543633	0.00142978774624085	0.00142349747891566	0.000578754369654286	9.02344460473309e-05	0.00128776905525619	0.000707794240858261	0.00029632814502573	0.00330932179530707
A[Ins(T):R2]A	0.000205367711986561	0.000986130509258405	0.00143707094995155	0.00379852106471146	0.0002035421679423	0.000281714707810588	0.0014456613656554	0.00146388027874515	0.0110563206937583	0.000392787564192753	0.00277348181691509	0.00206232894610058	0.000751220333146683	0.000433257537181055	0.00261086141045122	0.000841445271420346	0.00098266862564915	0.000511090836114392	0.00156279266611454	0.000682324209808889	0.000748134780635245	0.00167857071489159	0.00112437289093164	0.000427033215405981	0.00019577516699714	0.0174244053742457	0.00112377825138074	0.00213207908182195	0.00289231543222595	0.000304592559524987	0.000719356606121357	0.00127151790270481	0.000292785036863648	0.000784072053135495	0.00530955323757549
A[Ins(T):R2]C	0.000101138325276967	0.000355353411965829	0.000685424651034816	0.000991744734907785	6.85783517685583e-05	0.000255106216265501	0.00245995684488197	0.000628737012940435	0.00441248207089245	0.000384083984657131	0.000989213832953622	0.00220770625457913	0.000454280356320217	0.000156666582444837	0.00292751008770267	0.000464695576089174	0.000501840607083928	0.000258975072289007	0.000494376455967715	0.000388474302539099	0.000390474045137029	0.000379603415409639	0.000264813277741666	0.000348400621958811	0.000317957364133575	0.000595275357567485	0.000545601989511813	0.00083749864593607	0.00128217831549712	7.26917198679191e-05	0.000107748889856104	0.000630868201650925	0.000357233973665936	0.000195957190594008	0.000841347599288216
A[Ins(T):R2]G	0.000549767301017406	0.00155955529575551	0.000554434055594837	0.0010385853881294	0.00020311134527759	0.000992234472014166	0.000696964995260731	0.000188187989259424	0.00778151735207648	0.000103352042551065	0.000782788831026433	0.000588523820571783	0.00259611626164687	0.000174603036480039	0.000994865923422076	0.0200035755982093	0.000506140788229682	0.000165202247723028	0.000843694760867546	0.000807747508547316	0.000159522403859049	0.000545329682485232	0.000675759283924003	0.000683810190735951	0.000188277337708775	0.00365924197188495	0.00121011942192617	0.00232578050609812	0.00171763512974454	0.000284958668521446	0.000606218858840318	0.00380866170256856	0.000459770706699753	0.000240776754948383	0.0008610459433079
A[Ins(T):R3]A	0.000217015479043955	0.00139758801770592	0.00163952178945737	0.00126470703858387	0.000131948057520771	0.000235726030630117	0.00245925465644316	0.000635154107918856	0.00561633167835866	0.000180000459605917	0.00209205533919182	0.000677069487534128	0.00213626161584983	0.000452832123282307	0.000609883695470156	0.000646063352229257	0.00034225555313833	0.000267570914540889	0.000828324527102024	0.000423280428191545	0.0011864866248164	0.00196492886062041	0.00115290860954176	0.00053650802192116	0.000226304763452975	0.00286135295208987	0.000701871996312346	0.00134980476744886	0.00155074067263924	0.000797078961630139	0.00107018042497291	0.00154782600591842	0.000472975111651109	0.000151543110838738	0.000780022566019385
A[Ins(T):R3]C	0.000131786895905666	0.000605272511197746	0.00056364071906209	0.000592565946646546	0.000118868281420172	0.000378460473399919	0.00270853993656082	0.000162303785416669	0.00309874108540323	6.65219089847953e-05	0.00075529516388651	0.000111842188419379	0.000746324652823557	0.000390294793528786	0.00295913362785586	0.000299795179822783	0.000169067376912422	0.000172119440646259	0.000374476758400299	0.000265338151604911	0.000839433025685463	0.000397027706405993	0.00041765641323316	0.000299225652964366	0.000142653278062389	0.000169010554503018	0.000557541336717476	0.000869641451110588	0.000663465233216934	0.000713911082134196	0.000229438490999421	0.00155448820826769	0.000432360840825999	0.00017051077930797	0.000584180674060873
A[Ins(T):R3]G	0.000302699250156914	0.00143538746797174	0.000519996650007658	0.00041966675572552	0.000131780036681534	0.000185979391267272	0.000791102263844208	0.000104470306248697	0.00365880754464151	0.000438677009428253	0.000645882555688776	0.000483197103990128	0.000884470087684058	0.000363678423719607	0.000287520686635355	0.00984190523614973	0.000491800207305604	0.000119994484768688	0.000652857015901106	0.000498419832497039	0.000469770293689846	0.000554400926249676	0.000231558980289861	0.00418988956216194	0.000191283673927212	0.00122122563326933	0.000386190648270132	0.00189664268641265	0.00091052798775591	0.000392713453266832	0.00044749137774433	0.00171726930266266	0.000529272592689202	0.000161698247354094	0.00179538990257045
A[Ins(T):R4]A	0.000590580983414621	0.00369724731681304	0.000596539009675925	0.000986842740489707	0.000250152872037289	0.000376148172399486	0.00140376272474972	0.00061890445190003	0.00303267727151646	0.000504345161292388	0.001011091548008	0.000657131873918902	0.000579968466002069	0.000126542425838223	0.000536082189096054	0.000469035832924974	0.000535848412784703	0.00827785397302144	0.000320005024429172	0.000281219108140361	0.00341754370512146	0.00168441645565048	0.00107055207212272	0.000590892254749344	0.000262611342173134	0.000147546640516512	0.000676206383396454	0.00544107469710413	0.00157373120171629	0.00414706261846479	0.00144282780203997	0.000668607845016686	0.00926033976411689	0.00014793880329114	0.00273844148560451
A[Ins(T):R4]C	0.000425332312126956	0.00529114395671225	0.000752008306232162	0.000415669195260298	0.000258924421490787	0.000156797471440197	0.00182479072049133	0.000287382133824638	0.0019292234522165	0.000959575572671225	0.00118267888581759	0.000261846426173991	0.000970411089792012	0.00018790903720854	0.00261825268774262	0.000234993272648997	0.00039117198223203	0.0230519650790001	0.000200343952538253	0.000202484371300494	0.00259498538732129	0.00161965964842682	0.0008974608816576	8.08840549346329e-05	0.000246907583864023	0.000230388819796881	0.000652987824483629	0.00191744381108264	0.00147242422397934	0.0014205529922816	0.00161463049134651	0.00132450744277755	0.00250592911150848	0.000279261748787856	0.00177314298573959
A[Ins(T):R4]G	0.000430121010100353	0.00494718366069222	0.000706913872384943	0.000510869800318715	0.000581011753854727	0.000244611927109688	0.000695099479706874	0.000401612710574392	0.00192724785969596	0.000459013029732874	0.0010339840727366	0.000678404956917016	0.000476432097980304	0.000916777334500697	0.000266769476949507	0.00283288242336367	0.00125392385301014	0.00242906346301652	0.0002713676311609	0.000438975744321832	0.00131062297701885	0.00140041903778088	0.0013146066180273	0.00262004098350195	0.000334092363413423	0.00119583851381244	0.000914185230606386	0.000776072586948279	0.0014700852408131	0.00131532816445319	0.00121704124771255	0.000931244954970251	0.00157718751704179	0.000465478298234481	0.0032745709431214
A[Ins(T):R5]A	0.00136528531433378	0.0141947596603323	0.00102434524186448	0.00104042810179634	0.000652963447087965	0.000478343550821263	0.00187285185097941	0.000740152449411492	0.00204600773627246	0.000779907129723343	0.00143315701603146	0.000370532050597455	0.000971913724346635	0.000278958601615682	0.00192532441547911	0.000443613141397735	0.00048661308265586	0.0124991071322105	0.000506101083106189	0.000579857957737097	0.00110621707386168	0.00532390967796889	0.00551663675453886	0.000454347737480265	0.000116094392024469	0.00013156952838351	0.00258899451689179	0.00389522777557285	0.003670531076247	0.0195566738677792	0.00385281027557638	0.00248946861773434	0.0574029328461146	0.000352771601221107	0.00318547708526418
A[Ins(T):R5]C	0.000632234636342432	0.0189406203044949	0.000491386394433366	0.00187459825433981	0.000941752495696459	0.00108744374954102	0.00261665176706643	0.000227190306771536	0.00108517385289381	0.000315190528114945	0.00159099286873706	0.00196867072463203	0.00180354924220685	0.000764085952536141	0.00187208337615108	0.00035787894117184	0.00103093728701522	0.0010410520060612	8.17789603097086e-05	0.000590416255780757	0.000213072634099001	0.00622549926142614	0.00493558447358039	0.000568618437894763	0.000275059694299801	0.000364829679720308	0.00306756999001261	0.00117242812372866	0.00510898727142337	0.0089841620777346	0.00426684013460054	0.00123593481038852	0.0148006602011798	0.000258960486526013	0.00199561215404817
A[Ins(T):R5]G	0.00113879108222918	0.0148314060804446	0.000464361964453764	0.000832024707345527	0.000837988856901024	0.00069770560514062	0.00160040064063565	0.00186295234355258	0.00227601004124086	0.000607768350270175	0.00140139866744171	0.00166562709143442	0.0032836442785105	0.000539216287565339	0.000995374570461483	0.00270192345606481	0.000285142370875725	0.00349460059549217	0.000306839509234533	0.00095766373824197	0.000549624486294712	0.00471128996947265	0.00484779327906095	0.00488934359760044	0.000135482739057305	0.00056826778367718	0.00355390774606408	0.00198192247131261	0.00506523817448565	0.00453931284018344	0.00363291334810777	0.00157763262220934	0.0256286536159476	0.000926216932043872	0.00427114255519007
A[Ins(T):R6]A	0.00265252151574349	0.0294500520178567	0.00208751868772264	0.00201664891422018	0.00077117256983113	0.00107611688064691	0.00141991725101216	0.000987428001543242	0.000945791339554536	0.00254071004465885	0.00330888191157923	0.00202052470753929	0.00168198125952961	0.000471572354117918	0.0027097694167861	0.000602629204264453	0.00287446430854632	0.00579180325952023	0.000612294076145668	0.000627451516610827	0.00147026316906667	0.0145827048396573	0.013328596412838	0.00147131202220556	0.000607266536332814	0.000153829455074152	0.0016560409511642	0.00201715407458197	0.00984559056118717	0.0358441801672829	0.00870470420289194	0.00499588156514311	0.0858227211866537	0.00140007524532652	0.00483735048140549
A[Ins(T):R6]C	0.00138193751361559	0.0384603202838897	0.00144766958993491	0.00191503453740876	0.00167372451126561	0.000570529050116778	0.00235617129754073	0.00102276550301706	0.000871424938778236	0.00135613389748023	0.00314394316640984	0.00271004508639064	0.00205763989818536	0.000901710887845214	0.00711872195437452	0.000553178864190898	0.0012152521196704	0.000349130118129447	0.00060904008964799	0.00203412718357877	0.00306310044699006	0.015208822156654	0.0132682347844606	0.000755014165264593	0.000321528739237298	0.00027766628861749	0.00368281627461637	0.00182785660071447	0.0123076319938686	0.016848159005583	0.00905796483678394	0.00192044721939507	0.0144721708346824	0.000525246728142517	0.00905722955640418
A[Ins(T):R6]G	0.00316990834813096	0.0431603453373208	0.000720137649287934	0.00147812336633679	0.00232545580553251	0.000576451719618706	0.00144100805719521	0.00180506124149092	0.00106074023443013	0.0013458888120323	0.00297363344994716	0.000987518905491381	0.00250285597509543	0.000594751148780519	0.00257709996321051	0.00220776022863755	0.00319995264319628	0.00371629807579322	0.000214692320368539	0.00166233731245372	0.00110128236869022	0.0161944836637742	0.0207023180612151	0.00389896341428861	0.000378557527276871	0.000965677126216741	0.00308751063472597	0.00267325822615103	0.0127962883122675	0.00333391308543248	0.00969509010731173	0.00138404365567905	0.00828259409640112	0.00144188521287865	0.00666250028107307
A[Ins(T):R7]A	0.00494153458350953	0.0357939987324061	0.00212921725939802	0.00370477018642571	0.00119158225073521	0.00117575018414677	0.00075312539777141	0.00128244359724752	0.0005951963179809	0.000448969525827327	0.00385836452551917	0.000770147656644455	0.00217057985019412	0.000398599031015615	0.00426092830151071	0.000426593395419206	0.00368899236341643	0.0164105047791146	0.000502549099950303	0.00103647244118077	0.00166876726402885	0.0232947056929753	0.0256111871624957	0.00103313989172212	0.000754261042114946	0.000144959599228072	0.00228752884536041	0.00364046226083563	0.0126398273881499	0.0305337649653633	0.0133680755249735	0.00271948789306464	0.0404657331867406	0.00114593552014542	0.0018228667031909
A[Ins(T):R7]C	0.00235548858404711	0.0411932569638672	0.00194201043116839	0.00363448382227237	0.00154440016377293	0.000846252968265031	0.00144351707081091	0.00184886406989138	0.00058379651184949	0.00275029556004321	0.00325725531063605	0.00317785056850325	0.00209588437120464	0.000798320728540496	0.00618871647608695	0.0003884618512552	0.00109304824643795	0.011514608243187	0.000440514416308785	0.00170660529750683	0.00230975198915734	0.0202683307011405	0.0189360846542441	0.000785659726616229	0.000538081693149127	0.000738699789437582	0.00256881485760137	0.00489748242926345	0.0151845672647761	0.0164223066800234	0.0115237002978032	0.00180618852361321	0.00604065774525585	0.00263875860944049	0.00107358629670628
A[Ins(T):R7]G	0.00447851278237975	0.0393894515032051	0.00149096332932924	0.00249290578272148	0.00153820062562775	0.000861114516593513	0.00102343650544047	0.0015233083405347	0.000757488057103485	0.00241315635928462	0.00294871750791553	0.00176076916777285	0.0017647715762811	0.000741899091833561	0.00223093386245342	0.00167784334603521	0.00301724726420283	0.0134783964198693	0.000419875007916321	0.00146965852536657	0.00220273831997442	0.020184919348117	0.0262137199067994	0.00399386191399013	0.00049102187895816	0.000148655372497272	0.00265330081976309	0.00220530531478147	0.0133750822072501	0.000765258517589917	0.0107183289838693	0.000745203917113114	0.000577275609967238	0.000897391482431961	0.00194039307647277
A[Ins(T):R8]A	0.00433016969458147	0.045449086272663	0.00178993232572186	0.00494660125105855	0.00133556318528134	0.00155250386908319	0.000646738609079233	0.00164969420478481	0.000404124656849457	0.00242102989717515	0.0038563635906306	0.00113183053638157	0.0029588328542999	0.00179510443314707	0.00294742679833949	0.000119782002605795	0.00241409578451698	0.00774169916589651	0.000611059844775847	0.00153004241809292	0.00196236362359517	0.0283868428689447	0.0355890574234556	0.00162271377731169	0.00033584923295292	0.000867653847507505	0.00234531346477238	0.00538533154398616	0.0154373132538938	0.0130401462471884	0.0143648452539086	0.00151359075800805	0.00859263543143224	0.00296529085171508	0.00257092591853683
A[Ins(T):R8]C	0.00325090206415668	0.040115797993655	0.00142952251354207	0.00264581905163647	0.00162204302440699	0.000240025169642379	0.000434906173811375	0.00111453677118683	0.000317869012826982	0.00107531895120965	0.00320714898606501	0.00255395704366954	0.00416515756916772	0.00153338771757059	0.0026432717639935	0.000113760270215149	0.00390315433982951	0.0141173250850294	0.000449527388032528	0.00143111493624455	0.00247494062483386	0.022979534600734	0.0281322556217349	0.00109437081492038	0.000646256277847038	0.000645054580601091	0.00449052620197301	0.00155675423980371	0.0146273216858359	0.0167105079693821	0.0119407518600517	0.000691867788478849	0.00919245863541389	0.00414873820266212	0.00376673751964558
A[Ins(T):R8]G	0.00406200524356818	0.0429246191745885	0.0018948934274169	0.0027383966101996	0.00125245749325876	0.00178452870433127	0.000339098325568995	0.000972396807803583	0.000516203206979084	0.000732215308344226	0.00427871900427526	0.000780844901297279	0.00170359980828322	0.0011670140205583	0.00402545651270477	0.00029636962352769	0.00282854255948576	0.00685210184840129	0.000375695005275043	0.00103232598869357	0.00374930343784791	0.0244219199851736	0.0356601149997186	0.00115859365351775	0.000971507686752973	0.000107461715058269	0.00199531645245459	0.00678832155363069	0.0150600365239196	0.000735326632938421	0.0121947937710846	0.00190935638542635	0.000791644595765972	0.00200234602576119	0.00278569627314499
A[Ins(T):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A[Ins(T):R(9,)]C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A[Ins(T):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C[Ins(T):R0]A	2.06980636125097e-05	0.000186535469310378	0.00299221000194776	0.000768881679131688	2.42725489297686e-05	0.00063201127933616	0.00207897664708642	0.000895120316617727	0.00132547982878868	0.00152132404259024	0.00101427784881855	0.00120975989622944	0.00185386326374552	0.000115665228919652	0.00151176258200046	0.00250133256383693	0.000450896166719867	0.000132844834801804	0.000847343792743539	0.000998662711785409	0.000189174030536253	0.000293852992580712	0.000205448505677054	0.000691894984259114	0.000590379181087312	0.00155990060985376	0.00111351200621438	0.000873876482873447	0.00116832467482458	0.000153650341211013	0.000131295568092131	0.0011723165544291	0.000397037865847822	0.000159094135150954	0.00301512092141739
C[Ins(T):R0]C	5.26128022799332e-05	0.000460841099205279	0.00402807174750505	7.0570292483655e-05	0.000146367692108619	0.000242212583682069	0.0136939929942219	0.000981117770840379	0.000668948373212104	9.61781111899598e-05	0.00128740042194608	0.000524124519219219	0.000710503783924641	0.000427936884230525	0.00148087816957641	0.00209614847974091	0.000315168896465889	0.000246443086783739	0.000308699419411627	0.0011305645706009	0.000698899317731135	0.00064223825725822	0.000861540134900287	0.000685443603971954	0.000298463007983827	0.000631977229033153	0.00190659651778525	0.000663488309514557	0.00104810581142385	9.73142583133761e-05	4.91345505161809e-05	0.00204914710524035	0.00128988445335289	0.000357168856429176	0.00189414709900337
C[Ins(T):R0]G	1.57207393568048e-05	9.7656617242349e-05	0.00172014899296233	0.000114056454703406	3.40780727785712e-05	0.000327343861922251	0.000649344042599957	0.000530503599166275	0.000190454766434708	0.000278004662415067	0.000874527935677223	0.000235406830310768	0.00232564204181473	0.000278823182698222	0.000926619796431507	0.00170428877360009	6.56039223232817e-05	0.000122165152004012	0.000104189222406698	0.000223044046172325	0.000110702299304797	0.000210578936148023	0.000184314774962373	0.000407578742036147	0.000109932483452136	0.000628423600889692	0.000268629621304166	0.000406671639792474	0.000268754258569453	0.000285600066049692	8.08532338838009e-05	0.000754561808274217	0.00136401026454191	0.000274152642839136	0.00184896302687197
C[Ins(T):R1]A	1.33890775477593e-05	0.000293902500981754	0.00256556219316858	0.000267911763972613	3.17257810292539e-05	0.000727216772409655	0.00127078709920284	0.0014614747848561	0.00475871039570779	0.000982128989942006	0.00368497006673893	0.000915524965123003	0.00020794523352686	0.000183580000201993	0.00286103627774004	0.00176140132353312	0.000211665579247356	0.000871913615084783	0.00123348466555095	0.00066149622653897	0.000184667082471372	0.000535841134435056	5.46141581429249e-05	0.000295481243752596	0.000136815572129156	0.0161233794673868	0.000909837441633494	0.00174673945387202	0.00222025891972374	0.000128600204413392	4.19680273187523e-05	0.00285026731027906	0.000423828030406169	0.000296048811190791	0.00611360141186686
C[Ins(T):R1]C	4.26641777615711e-05	0.000321863250726279	0.0028867794585082	0.000423028768007654	0.000154553322738112	0.000629328101906852	0.00349878490168421	0.000986992162929197	0.00164137069994348	0.000303249786163486	0.00145244925342084	0.0102361839655749	0.00117224884093557	0.000103652260435286	0.00612412624969213	0.00151571586085679	0.000224815264118322	0.000312199832899142	0.000918229319658741	0.00084836214843944	0.000297229195282997	0.000353364296535254	0.000315690638023938	0.00060309670106552	0.000374084560072035	0.00123893691593634	0.00137655323907433	0.000895775578741222	0.0015559352966607	0.00034639029844904	3.62196936729101e-05	0.00095334960322734	0.00193489818402727	0.000214591460615087	0.00456884771669512
C[Ins(T):R1]G	2.29035980671178e-05	0.000540965595969841	0.00319585429782897	0.000421144687299209	8.17012101356288e-05	0.000864376715386268	0.00131012851654031	0.00136055300116935	0.00347350971197332	0.00171574351134509	0.0032049356311224	0.000515545140153397	0.00817830668790649	0.000234287832262545	0.00100001597469608	0.020697593968429	0.000979295250636781	0.000106478463450074	0.00153976357570817	0.000932293366308213	0.00026962956284166	0.000506422535919338	0.000104462627032401	0.00368515483898631	0.000411052923861846	0.00882101478087561	0.00352378052771004	0.00263721822650528	0.00228821859596691	0.00019035253310511	0.000179734167387213	0.00113673346211281	0.000418679742555099	0.000489510018808088	0.00575220847771596
C[Ins(T):R2]A	0.000157019143785305	0.000308213423230434	0.000921530493220277	0.000592855515937066	0.000140439572242208	0.000680338748690555	0.00120783538164216	0.00052395973382175	0.00307678014402977	0.000162012271383112	0.00203733159184034	0.000413482904285466	0.00098771562321138	0.000159431749372329	0.00211010634776405	0.0006587578001331	0.000930413701343799	0.000234518888104362	0.00111311913412703	0.000509767102262644	0.000278290094405126	0.000449260357295226	0.000408096768479207	0.000349020676860439	0.000127416783239472	0.00235082451848765	0.000719763944651053	0.00381497935319458	0.00121906341221174	0.000128707104001433	0.000129634222778687	0.000483606572844116	0.00020207029815451	0.000149344483234703	0.000499918485491493
C[Ins(T):R2]C	0.00027659691178144	0.000477788909306625	0.00278817800790938	0.000312321163345903	0.000127191775302371	0.000341387968325866	0.00397744894370045	0.000662012662509355	0.00245430025605234	0.000248870200672528	0.00171407090865923	0.00876322868419884	0.0028536969075587	0.000155190079409304	0.00334274091927938	0.000803486030023245	0.00131287071622482	0.000267657741230302	0.000858229233890507	0.000875217643614503	0.000349229580933926	0.00068458594036338	0.000881935174358602	0.000454385863833439	0.000382269904798235	0.000484999169019595	0.00096887404216331	0.00104781442558961	0.00124293447360728	0.000369872574622059	0.000120389703583985	0.00201348699324372	0.00113805763107827	0.000175601863718951	0.00171070295186588
C[Ins(T):R2]G	0.000920541437609571	0.000914179803000206	0.000408872081826041	0.000392986894276302	0.000183737250045576	0.000285029888950325	0.00114039804241266	0.000391913206033947	0.00228806752849524	0.000354546359829836	0.00087937871041483	0.00101832912842587	0.00188973260472684	0.000133859415733246	0.000897022896825955	0.0190302627532595	0.00103460963174803	0.000615022383341686	0.000887221682709992	0.000328329711897534	0.000244441488580844	0.000521824892897337	0.00160633313179813	0.0012604873357017	0.00032508158847593	0.000606192103224198	0.00302021095881836	0.000631080060753763	0.00122155222610778	0.000107434085981263	0.000151211339343674	0.00138227220303127	0.000322387692007302	0.000218664328143872	0.00167340352686903
C[Ins(T):R3]A	7.29366253243513e-05	0.00101882379849418	0.000469369343062032	0.000430933633574819	0.000123883057237397	0.000815489146935205	0.00122932654003958	0.000581777497655081	0.00294348755395703	0.000569859162565293	0.00117212222933653	0.000545910206626926	0.00124461765996951	0.00066825741084831	0.000585405056698647	0.000791572761866464	0.000730064126015339	0.000195041686651276	0.000536062877377088	0.000209048500001814	0.000513612297424153	0.00073367314569575	0.000283913723084868	0.000638054553626209	7.46654116065488e-05	0.00167628903880841	0.00154669747298993	0.00168502382006284	0.00125360566913189	0.00214793342250897	0.00016396781635287	0.00072560240846702	0.00255521920074929	0.000192902539947419	0.00034352637683925
C[Ins(T):R3]C	0.000148244068412558	0.000850974088097135	0.0034194393579627	0.000272210175648764	0.000217509438732203	0.000277888625467808	0.00309087839736636	0.00104288741749144	0.00147253273941091	0.000303392079016929	0.0020965758550133	0.00122933329092206	0.00126352177210831	0.000374389623255485	0.00312616059942146	0.000666738022173293	0.00058057428296348	0.000138199147315602	0.000321513275714587	0.000772413467992687	0.000130645699476356	0.000926236061878772	0.000745859576620049	0.000742049198535094	0.000413448935746995	0.000388027764240824	0.000605765373047692	0.00276075808468167	0.00160010288632648	0.00158450132714057	0.000432766653419563	0.00173240366984913	0.00357996682977205	0.000814321204228707	0.00180664609915313
C[Ins(T):R3]G	0.000451130438853518	0.0011284447325311	0.000464457721227523	0.000198529833772128	0.000134162486017381	0.000424604313167981	0.000784493308179812	0.000599695074523809	0.00210244850272048	0.000133767139974595	0.00132475611648525	0.000357204335948034	0.00155323940865611	0.000251328774101641	0.0011068000625318	0.00975451172149656	0.00121738477034292	0.000211596642099344	0.000515061534346111	0.000261810983906809	0.000121433423239198	0.000345399934018043	0.000325450030923745	0.00200752305990199	0.000419482192478415	0.000527301558439358	0.00101091784442996	0.00271015488464341	0.00119582193511433	0.0010078849492471	0.00051361660141469	0.000727758959516492	0.00299296667608613	0.000235766767457223	0.00132971786422908
C[Ins(T):R4]A	0.000273856371444279	0.00155783420205054	0.000495975712980589	0.000139209496257158	0.000107184370753233	0.000128448131351413	0.00100105870313375	8.50974893922094e-05	0.00122080656417152	0.000432712567321417	0.000575392433742648	0.000258123299409578	0.00104088949761207	0.000188747760826358	0.000338925828055524	0.000399161797677184	0.000162868738041834	0.00255950609274457	0.00035287599680396	0.000340776320937465	0.000390647627731	0.000827963416470218	0.00064647545197517	0.000549755926324218	7.89634123077445e-05	0.00144601393511211	0.000886653027660246	0.00235588422190534	0.000894273198778292	0.012119918960135	0.000683196715622309	0.000588237808583682	0.0252348095953408	9.88751667994689e-05	0.000882682264569414
C[Ins(T):R4]C	0.000288584281446901	0.00275305605938176	0.00118081181018645	0.000197570870537291	0.000305987489383722	0.00016125177304005	0.00248567790259139	0.000191898903612659	0.000719829439934586	0.000133873859614677	0.000357109896317345	0.000605399297319177	0.00209438173665001	0.000255793230025649	0.00296706534262663	0.000501849260498879	0.000292820909862523	0.00988406090047149	0.000183278220544993	0.000313511836744776	0.000210332508865607	0.000975131051984072	0.000842358659648861	0.000306736544539744	0.000249711164781183	0.000265384949753688	0.000831383752130502	0.00157108819346262	0.00111541080856683	0.0112403847829292	0.000987646787621355	0.00106252500010686	0.024026296691634	0.000137152912954955	0.00119875838842166
C[Ins(T):R4]G	0.000252452371146486	0.00221406157453758	0.000372057105612362	7.7867814668757e-05	0.000184491189708818	0.000146045839456185	0.000613974706132776	0.000268450394027076	0.00123894122893423	0.000124280949745034	0.000287898946229464	0.000310611293033966	0.000456703960440576	0.00015183955329021	0.000836358789766562	0.00163846634650142	0.00021938896369222	0.00168831603340489	0.000110216518800116	0.000575234351395999	0.000222278710957803	0.000551731184373489	0.000797694220469246	0.00146169816125508	0.000151027998298412	0.000269564016450399	0.00105323480621324	0.00136331825911382	0.000911221785223964	0.00532153275907587	0.000456419794448618	0.000969639265618888	0.0158753652900908	0.000115572121513714	0.00189759829135183
C[Ins(T):R5]A	0.000395615577922831	0.00565590532757571	0.000779460138397078	0.000564571741469582	0.000370606580863594	0.000306309870170354	0.000867248835799866	0.000205034827994609	0.000584760091169185	0.00033955817926713	0.00101891155196809	0.000470017774827694	0.00192836485440538	0.0004628269130613	0.00033071594693508	0.000590045007970302	0.000669433066708815	0.00333075863256994	0.000234554197250505	0.000133926499484303	0.000415035982183879	0.00304912561705096	0.00158856120006651	0.00090569954626108	0.000159228781245521	0.000280310187956225	0.00235405456930427	0.00082831671097443	0.00190753930606962	0.0310023771261393	0.00187895066215089	0.000579958192947316	0.048978856172473	0.000100443040582674	0.000562570900432809
C[Ins(T):R5]C	0.000282361496628573	0.00780954134347249	0.000414388606206978	0.000658800221052684	0.000416148844750102	0.000298775023538827	0.00186141980397858	0.000109392349058268	0.000684663893069023	0.000969251486705377	0.000957357802149241	0.00103880632563014	0.00114980626678103	0.000238079561951429	0.00259529204247934	0.000654871846412611	0.000307575065566551	0.00280531245047261	0.000351197624820947	0.00034153048508344	0.000640488774860003	0.00279234077022182	0.00206205098889889	0.00108333022570111	8.61895289081026e-05	0.00015360202287297	0.000480294101746229	0.000609096505563082	0.00234770360994602	0.0167994840598283	0.00188404444677293	0.00307231504869434	0.0339760303344747	0.000260122875710113	0.000876284284908034
C[Ins(T):R5]G	0.000403485171840588	0.00592532204004207	0.000661457431222294	0.000249851289716518	0.000527912860429203	0.000208292528253452	0.00097936422450181	0.000377556723994877	0.000624577839776658	0.000108296719208224	0.000706384283561174	0.00023662089338612	0.00105169877198888	0.000107225572515363	0.000231879469090115	0.00151175566735892	0.000670738567821431	0.00136760718494328	0.000165197473114388	0.000306202245791473	0.000397566133976402	0.00182880335176265	0.00163537575843876	0.00230919682607019	5.6354652393193e-05	0.000147290779290183	0.000578335604920286	0.00211185710679474	0.00166334695403411	0.0075367772888547	0.00125733347180769	0.00147511942767908	0.0217670563729893	8.75396195622747e-05	0.0033248256132417
